frame,read_ms,preprocess_ms,inference_ms,postprocess_ms,total_ms
1877,104.408,4.379,8.318,2.352,119.457
1878,12.76,4.351,8.09,2.857,28.058
1879,75.606,4.781,8.247,2.232,90.867
1880,12.411,4.317,8.058,2.835,27.62
1881,101.892,4.702,8.186,3.209,117.99
1882,33.302,4.733,8.147,2.876,49.058
1883,55.427,4.469,8.153,2.86,70.909
1884,26.504,4.476,8.193,2.91,42.082
1885,85.396,4.524,8.214,3.093,101.227
1886,19.647,4.562,8.127,2.923,35.258
1887,68.443,6.53,8.206,3.12,86.299
1888,23.752,4.457,8.142,2.892,39.243
1889,91.041,4.277,8.224,2.931,106.473
1890,14.844,4.211,8.066,2.929,30.051
1891,71.788,4.327,8.218,2.975,87.309
1892,29.454,4.333,8.096,2.756,44.64
1893,83.581,5.19,8.267,3.02,100.058
1894,17.477,4.696,8.112,4.412,34.697
1895,67.324,4.288,8.158,2.806,82.576
1896,18.065,4.557,8.075,2.784,33.481
1897,116.217,3.951,8.04,2.171,130.378
1898,11.634,4.524,8.102,2.724,26.984
1899,75.014,4.58,8.246,2.088,89.928
1900,14.152,5.114,8.146,2.762,30.175
1901,99.2,5.489,8.365,3.219,116.272
1902,17.159,4.496,8.178,2.628,32.462
1903,70.051,4.696,8.195,3.044,85.987
1904,14.585,4.571,8.099,2.76,30.015
1905,96.587,4.296,8.1,2.435,111.417
1906,12.561,4.613,8.079,3.047,28.299
1907,68.471,5.153,8.643,3.907,86.173
1908,15.923,4.578,8.082,2.849,31.432
1909,91.377,4.524,8.208,2.145,106.254
1910,12.161,4.379,8.099,2.735,27.374
1911,71.979,6.723,8.204,2.096,89.002
1912,12.681,4.46,8.068,2.978,28.187
1913,114.405,3.788,8.062,2.076,128.331
1914,11.481,4.318,8.052,2.576,26.427
1915,67.271,4.682,8.24,2.997,83.191
1916,13.304,4.577,8.084,3.135,29.101
1917,124.532,3.874,8.004,2.281,138.691
1918,12.193,4.44,8.149,2.875,27.658
1919,70.536,5.885,8.185,2.213,86.819
1920,13.714,4.642,8.231,2.631,29.219
1921,88.467,4.792,8.11,2.175,103.545
1922,13.547,4.021,8.043,2.712,28.322
1923,73.254,4.847,8.195,2.169,88.465
1924,13.79,4.443,8.037,2.781,29.052
1925,107.014,4.084,8.226,3.374,122.699
1926,14.47,5.041,8.109,3.872,31.493
1927,145.814,4.412,8.1,4.44,162.767
1928,22.548,9.676,11.288,4.748,48.26
1929,143.856,4.795,8.243,3.12,160.014
1930,39.945,4.282,8.092,2.659,54.979
1931,104.483,4.364,8.015,2.577,119.44
1932,29.416,6.502,11.337,6.392,53.647
1933,167.78,6.76,9.998,2.733,187.271
1934,31.024,7.923,11.146,4.643,54.736
1935,114.51,8.881,10.869,5.222,139.482
1936,33.935,8.179,11.502,4.658,58.273
1937,178.884,4.657,8.075,2.601,194.217
1938,28.216,12.027,12.646,4.752,57.641
1939,145.533,4.536,8.012,2.502,160.582
1940,23.564,8.602,11.225,4.339,47.731
1941,177.478,5.749,8.093,2.734,194.054
1942,24.908,8.431,11.003,5.184,49.526
1943,109.247,5.283,8.267,3.409,126.206
1944,13.358,4.334,8.06,2.64,28.392
1945,126.283,11.414,10.456,3.089,151.243
1946,60.767,8.546,11.402,6.164,86.879
1947,27.876,12.832,14.693,6.989,62.389
1948,89.778,7.608,16.504,4.741,118.63
1949,84.726,9.594,11.009,6.651,111.98
1950,69.088,4.515,8.007,2.586,84.196
1951,120.589,4.496,8.054,2.582,135.72
1952,23.424,8.088,11.07,4.659,47.241
1953,181.084,4.606,8.033,2.594,196.317
1954,24.919,8.29,11.553,4.573,49.335
1955,104.997,11.384,10.905,3.118,130.404
1956,12.034,4.445,7.939,2.512,26.931
1957,206.105,4.562,8.106,2.688,221.461
1958,25.601,8.571,10.934,4.64,49.746
1959,138.234,8.677,10.483,4.556,161.95
1960,24.284,7.905,10.989,5.736,48.915
1961,184.032,4.324,8.411,0.505,197.272
1962,15.441,8.322,8.79,5.608,38.161
1963,85.857,5.698,8.197,0.585,100.337
1964,96.319,6.39,10.314,0.542,113.566
1965,35.438,7.482,11.324,0.554,54.798
1966,162.352,4.128,8.159,0.478,175.117
1967,22.134,8.154,10.099,0.523,40.909
1968,126.549,7.118,10.988,0.558,145.214
1969,45.657,11.665,19.822,2.605,79.749
1970,77.007,11.121,13.303,4.641,106.072
1971,46.174,4.68,8.16,0.524,59.539
1972,58.668,4.86,8.164,0.554,72.246
1973,57.162,4.566,8.15,0.516,70.394
1974,45.177,4.481,8.162,0.544,58.365
1975,36.125,4.524,8.145,0.504,49.299
1976,51.61,4.658,8.167,0.488,64.924
1977,66.116,4.529,8.168,0.563,79.375
1978,35.218,4.363,8.121,3.088,50.79
1979,43.926,4.23,8.09,0.518,56.765
1980,39.898,4.092,8.049,0.467,52.507
1981,70.598,4.475,8.151,0.488,83.711
1982,34.022,4.967,8.292,0.494,47.775
1983,51.919,4.652,8.154,0.59,65.315
1984,37.976,4.285,8.178,0.52,50.959
1985,77.002,4.597,8.155,0.562,90.316
1986,38.923,8.981,12.233,0.512,60.65
1987,46.581,4.613,8.137,0.541,59.873
1988,40.588,4.535,8.195,0.515,53.833
1989,76.559,4.358,8.261,0.546,89.723
1990,26.222,4.43,8.097,0.487,39.237
1991,57.646,4.757,8.234,0.567,71.205
1992,27.192,4.571,8.214,0.534,40.511
1993,87.636,4.651,8.216,0.558,101.062
1994,11.642,4.483,8.077,0.528,24.73
1995,73.579,4.676,8.22,0.403,86.877
1996,13.307,4.189,8.139,0.505,26.14
1997,61.077,4.345,7.989,0.525,73.936
1998,45.023,4.985,8.004,0.55,58.563
1999,56.727,4.718,8.143,0.491,70.08
2000,41.436,4.559,8.075,0.529,54.599
2001,44.25,4.446,8.132,0.521,57.35
2002,42.277,8.711,8.146,0.527,59.662
2003,89.821,4.368,8.267,0.526,102.982
2004,32.339,4.829,8.184,0.611,45.964
2005,59.424,4.572,8.155,0.584,72.735
2006,27.143,4.698,8.111,0.5,40.452
2007,90.704,4.614,8.257,0.576,104.151
2008,16.342,4.488,8.066,0.51,29.406
2009,81.248,4.57,8.228,0.422,94.468
2010,16.129,4.537,8.124,0.494,29.284
2011,96.491,4.759,8.767,0.612,110.629
2012,14.104,4.34,8.173,0.503,27.12
2013,77.739,4.828,8.237,0.424,91.228
2014,13.925,4.155,8.067,0.498,26.644
2015,101.738,4.546,8.255,0.432,114.971
2016,13.537,4.591,8.14,0.538,26.805
2017,75.852,5.138,8.252,0.387,89.63
2018,12.021,4.738,8.101,0.529,25.388
2019,124.483,3.815,8.002,0.424,136.724
2020,11.71,4.537,8.125,0.546,24.918
2021,74.197,4.802,8.251,0.425,87.675
2022,14.005,4.551,8.088,0.545,27.189
2023,97.132,4.281,8.235,0.426,110.073
2024,13.236,4.515,8.121,0.531,26.403
2025,70.598,4.721,8.215,0.431,83.966
2026,13.6,4.674,8.091,0.531,26.897
2027,96.563,4.736,8.171,0.398,109.868
2028,13.302,4.7,8.199,0.51,26.711
2029,75.813,4.569,8.323,0.411,89.117
2030,12.073,4.514,8.214,0.496,25.298
2031,105.957,3.852,7.949,0.378,118.136
2032,11.736,4.411,8.127,0.517,24.791
2033,74.677,4.673,8.275,0.416,88.042
2034,13.675,4.626,8.077,0.468,26.846
2035,119.584,7.317,8.215,0.466,135.582
2036,11.671,4.573,8.136,0.491,24.871
2037,72.726,4.626,8.232,0.405,85.989
2038,11.443,4.283,8.061,0.506,24.293
2039,92.641,4.503,8.167,0.409,105.72
2040,13.262,4.446,8.146,0.497,26.35
2041,70.252,4.586,8.203,0.538,83.579
2042,13.809,4.419,8.125,0.529,26.881
2043,96.143,4.1,7.946,0.405,108.594
2044,13.306,4.199,8.146,0.527,26.179
2045,72.44,4.55,8.204,0.386,85.579
2046,13.44,4.653,8.02,0.512,26.625
2047,121.76,3.549,7.994,0.422,133.725
2048,13.16,4.706,8.188,0.516,26.57
2049,73.232,4.688,8.189,0.624,86.732
2050,13.919,4.404,8.183,0.651,27.157
2051,111.459,5.149,8.182,0.618,125.408
2052,16.618,4.699,8.167,0.531,30.016
2053,71.784,7.399,8.18,0.388,87.751
2054,13.829,4.496,8.023,0.489,26.837
2055,96.34,4.283,8.253,0.448,109.324
2056,13.568,4.16,8.081,0.522,26.331
2057,69.305,4.324,8.198,0.402,82.229
2058,11.242,5.173,8.062,0.609,25.085
2059,103.637,3.524,7.956,0.37,115.487
2060,12.585,4.353,8.107,0.509,25.554
2061,66.942,4.565,8.181,0.808,80.497
2062,19.227,4.388,8.121,0.477,32.213
2063,96.053,4.485,7.932,0.422,108.892
2064,13.536,4.209,8.05,0.457,26.252
2065,72.889,4.496,8.434,0.546,86.365
2066,16.075,4.668,8.13,0.474,29.349
2067,98.5,4.676,8.246,0.423,111.845
2068,20.59,9.529,12.993,0.533,43.645
2069,61.864,5.062,8.204,0.564,75.694
2070,29.779,4.639,8.091,0.464,42.973
2071,83.74,4.452,8.206,0.532,96.93
2072,19.827,4.464,8.112,0.489,32.892
2073,68.394,4.528,8.387,0.507,81.816
2074,15.244,4.375,8.041,0.498,28.157
2075,104.814,4.765,8.015,0.437,118.031
2076,12.281,4.446,8.107,0.51,25.344
2077,77.595,4.502,8.228,0.442,90.767
2078,13.523,3.983,8.062,0.458,26.027
2079,92.802,4.637,8.019,0.417,105.874
2080,15.22,6.655,8.113,0.572,30.56
2081,70.459,4.784,8.258,0.556,84.057
2082,16.995,4.7,8.115,0.521,30.331
2083,96.236,4.442,8.196,0.419,109.295
2084,13.033,4.446,8.061,3.005,28.544
2085,87.243,4.668,8.267,0.55,100.728
2086,16.446,4.549,8.03,0.496,29.521
2087,100.884,4.543,8.242,0.416,114.084
2088,15.01,4.587,8.018,0.513,28.129
2089,77.127,4.711,8.274,0.418,90.53
2090,11.48,3.948,7.993,0.526,23.948
2091,105.994,4.569,7.951,0.42,118.934
2092,16.329,4.23,8.166,2.946,31.67
2093,68.191,4.725,8.208,2.931,84.056
2094,18.15,4.362,8.015,2.653,33.18
2095,100.386,4.7,8.155,2.144,115.386
2096,12.583,4.51,8.093,2.836,28.022
2097,72.544,4.654,8.342,3.069,88.608
2098,12.328,4.497,8.007,2.76,27.592
2099,102.079,4.16,7.984,2.16,116.383
2100,10.042,4.5,8.044,2.85,25.436
2101,106.807,4.1,7.978,2.11,120.995
2102,13.808,3.992,8.026,2.897,28.723
2103,99.839,4.258,8.187,2.317,114.601
2104,12.993,4.388,8.061,2.79,28.233
2105,83.43,4.481,8.443,2.936,99.29
2106,13.729,4.664,8.095,2.968,29.456
2107,103.664,4.699,8.24,2.154,118.757
2108,12.055,4.255,8.105,2.875,27.29
2109,77.803,4.734,8.147,2.035,92.719
2110,13.594,4.419,8.038,3.474,29.525
2111,95.691,4.771,8.204,2.081,110.746
2112,13.502,4.402,8.068,2.898,28.87
2113,71.504,4.607,8.247,2.269,86.627
2114,14.031,4.358,8.063,2.645,29.097
2115,97.86,4.488,9.044,3.136,114.528
2116,21.564,6.85,10.125,2.829,41.368
2117,75.501,4.89,8.252,0.505,89.147
2118,13.656,4.183,8.066,3.043,28.948
2119,100.54,4.597,8.273,2.073,115.483
2120,12.101,4.411,8.254,2.712,27.477
2121,74.704,4.676,8.195,3.146,90.721
2122,15.886,4.534,8.038,2.638,31.096
2123,93.372,4.497,8.2,2.063,108.131
2124,11.742,4.489,8.032,2.698,26.961
2125,79.272,4.579,8.222,4.434,96.507
2126,24.599,7.889,12.017,5.078,49.583
2127,142.453,10.249,12.252,0.521,165.476
2128,17.171,8.892,10.888,5.204,42.156
2129,111.333,8.532,10.296,0.603,130.764
2130,25.426,8.459,13.654,5.428,52.967
2131,116.77,7.807,10.887,4.845,140.308
2132,56.728,7.928,10.472,2.561,77.689
2133,127.152,8.937,11.103,0.479,147.671
2134,40.605,7.822,11.014,4.704,64.144
2135,168.557,6.644,10.944,0.519,186.663
2136,37.55,10.877,11.292,0.504,60.223
2137,48.849,8.316,10.746,0.524,68.434
2138,120.964,6.412,10.963,0.523,138.862
2139,123.093,16.498,22.275,0.58,162.446
2140,29.55,8.662,9.633,0.515,48.361
2141,140.072,5.329,8.103,0.491,153.995
2142,21.078,7.739,11.372,0.449,40.638
2143,190.232,4.375,8.128,0.549,203.284
2144,17.6,8.433,10.996,0.49,37.518
2145,88.72,6.466,8.24,0.571,103.998
2146,81.311,8.247,9.653,0.569,99.781
2147,99.116,5.216,8.652,0.605,113.588
2148,41.839,5.068,9.598,0.565,57.07
2149,118.607,4.468,8.41,2.778,134.262
2150,24.388,10.687,8.613,0.496,44.184
2151,200.092,8.979,8.738,0.487,218.296
2152,25.299,7.721,11.071,0.516,44.607
2153,79.861,4.515,8.068,2.784,95.228
2154,118.64,3.915,8.062,0.534,131.152
2155,23.831,7.72,11.18,0.573,43.304
2156,165.628,4.74,8.22,0.467,179.055
2157,25.252,7.67,11.165,0.458,44.545
2158,130.717,8.214,10.491,4.628,154.05
2159,63.717,7.378,11.172,4.598,86.865
2160,110.925,8.491,10.844,4.791,135.051
2161,33.51,7.387,11.685,0.581,53.163
2162,130.065,7.756,10.991,4.795,153.608
2163,80.969,9.103,10.263,0.555,100.891
2164,76.287,4.808,9.023,0.56,90.678
2165,89.812,8.682,9.301,2.542,110.337
2166,59.847,8.171,17.798,0.527,86.343
2167,132.229,4.78,8.677,3.048,148.734
2168,26.32,11.196,11.917,5.805,55.239
2169,78.092,14.788,19.178,7.926,119.984
2170,24.793,7.28,12.222,5.2,49.496
2171,192.184,8.558,8.221,3.134,212.097
2172,16.037,4.509,8.134,2.777,31.456
2173,87.343,3.801,8.15,3.625,102.919
2174,11.778,4.191,8.033,2.591,26.593
2175,100.638,4.724,7.979,1.99,115.331
2176,13.217,4.258,8.094,2.883,28.452
2177,64.659,4.762,8.235,2.528,80.184
2178,13.687,4.423,8.144,0.481,26.736
2179,95.665,3.791,7.989,2.233,109.677
2180,13.719,4.754,8.117,2.979,29.569
2181,63.544,4.24,8.291,0.559,76.635
2182,19.777,4.167,8.183,3.038,35.165
2183,91.643,4.606,8.185,2.067,106.5
2184,13.387,4.486,8.113,2.909,28.894
2185,67.044,4.746,8.235,2.996,83.021
2186,13.575,4.676,8.125,2.865,29.241
2187,106.263,4.705,8.227,3.27,122.466
2188,14.9,4.586,8.105,3.047,30.638
2189,81.284,4.574,8.058,2.154,96.069
2190,15.702,4.489,8.192,2.832,31.214
2191,93.827,4.134,8.227,0.394,106.582
2192,13.64,4.302,8.072,0.536,26.551
2193,71.529,4.799,8.227,2.691,87.245
2194,14.391,4.653,8.122,0.518,27.683
2195,96.665,4.499,8.212,0.435,109.811
2196,13.625,4.566,8.046,2.724,28.961
2197,71.059,4.88,8.25,2.193,86.381
2198,11.759,4.705,8.098,2.936,27.498
2199,96.466,4.18,8.11,2.179,110.935
2200,15.542,4.76,8.294,3.518,32.114
2201,63.736,4.939,8.221,3.028,79.924
2202,18.557,4.535,8.099,2.62,33.811
2203,88.249,4.638,8.164,2.92,103.97
2204,17.655,4.333,8.141,3.596,33.724
2205,93.95,4.8,8.237,2.216,109.203
2206,12.755,4.771,8.148,2.914,28.588
2207,99.53,4.222,8.167,2.19,114.108
2208,13.357,4.506,8.116,2.805,28.783
2209,69.895,4.533,8.23,3.25,85.907
2210,12.311,4.448,8.076,3.032,27.867
2211,100.558,4.609,7.972,2.148,115.286
2212,13.632,4.208,8.079,3.036,28.955
2213,72.617,4.784,8.228,2.092,87.721
2214,11.212,4.472,8.08,2.872,26.636
2215,98.82,4.433,8.176,2.062,113.492
2216,13.649,4.04,8.06,2.726,28.475
2217,71.755,4.404,8.231,2.155,86.546
2218,13.856,4.538,11.081,2.862,32.337
2219,89.03,4.642,8.191,2.143,104.005
2220,23.218,9.439,17.349,6.553,56.558
2221,48.636,4.773,8.19,3.056,64.655
2222,39.322,4.641,8.137,2.896,54.995
2223,70.079,4.183,8.242,3.116,85.621
2224,31.541,4.723,8.1,2.777,47.14
2225,54.041,4.627,8.181,2.834,69.683
2226,26.146,4.235,8.169,2.853,41.404
2227,80.282,4.838,8.23,3.048,96.399
2228,17.194,4.506,8.138,2.933,32.771
2229,70.531,4.84,8.275,3.039,86.685
2230,16.036,4.354,8.134,2.971,31.496
2231,95.803,4.584,8.127,1.991,110.505
2232,13.889,4.574,8.128,2.769,29.36
2233,66.075,4.127,9.153,3.599,82.953
2234,13.658,4.537,8.06,2.717,28.972
2235,96.23,4.296,8.171,2.049,110.745
2236,13.323,4.089,9.904,7.954,35.27
2237,85.319,3.835,8.002,2.178,99.335
2238,13.562,4.352,8.12,2.916,28.951
2239,86.547,4.678,8.164,2.102,101.491
2240,11.602,4.482,8.132,3.123,27.338
2241,65.185,4.42,8.208,2.949,80.762
2242,13.886,4.472,8.052,2.811,29.221
2243,92.587,4.644,8.01,2.028,107.268
2244,11.832,4.333,8.148,3.09,27.403
2245,67.544,4.487,8.24,2.352,82.623
2246,13.411,4.227,8.041,2.612,28.292
2247,58.568,4.594,8.156,2.795,74.113
2248,54.391,4.973,8.192,2.91,70.466
2249,41.964,4.804,8.235,2.989,57.992
2250,54.413,4.558,8.269,3.128,70.368
2251,23.867,4.529,8.189,3.209,39.795
2252,57.533,4.355,8.232,2.815,72.934
2253,51.706,8.916,9.63,3.167,73.42
2254,73.176,4.583,8.228,2.066,88.053
2255,13.216,4.553,8.121,2.92,28.811
2256,68.379,4.197,8.185,2.732,83.493
2257,45.447,4.609,8.206,2.918,61.18
2258,54.051,4.258,8.248,3.241,69.798
2259,25.55,4.668,8.155,3.054,41.427
2260,58.032,4.819,8.377,2.954,74.183
2261,52.038,4.369,8.129,2.875,67.412
2262,52.284,4.572,8.206,3.162,68.224
2263,29.281,4.89,8.155,2.977,45.303
2264,59.378,4.905,8.172,3.047,75.502
2265,46.523,7.63,8.242,3.031,65.426
2266,50.633,4.732,8.159,2.99,66.514
2267,34.967,5.039,8.189,2.992,51.187
2268,41.734,4.747,8.156,2.926,57.563
2269,70.358,4.761,8.553,3.18,86.852
2270,53.853,4.671,8.225,3.125,69.875
2271,42.451,4.65,8.228,3.106,58.435
2272,41.485,4.729,8.113,2.974,57.301
2273,61.899,4.248,8.236,2.968,77.352
2274,43.25,4.794,8.231,2.905,59.18
2275,39.163,4.84,8.129,2.943,55.074
2276,46.121,4.506,8.195,3.006,61.829
2277,72.268,4.21,8.206,2.843,87.526
2278,27.445,4.478,8.084,2.891,42.898
2279,54.826,4.783,8.227,3.031,70.866
2280,24.885,4.727,8.12,2.778,40.51
2281,92.365,4.383,8.219,2.227,107.195
2282,12.509,4.406,8.135,2.82,27.87
2283,76.777,4.673,8.299,2.421,92.17
2284,29.738,6.362,8.218,2.918,47.236
2285,83.082,4.395,8.181,3.748,99.406
2286,38.19,4.868,8.174,2.937,54.169
2287,57.044,4.693,8.204,3.174,73.115
2288,26.818,4.517,8.099,2.746,42.181
2289,82.867,4.338,8.233,3.146,98.584
2290,15.241,4.085,8.087,0.519,27.932
2291,69.154,4.293,8.238,3.143,84.827
2292,13.494,4.582,8.145,2.763,28.984
2293,93.664,4.088,8.168,0.443,106.362
2294,13.296,4.537,8.164,0.488,26.486
2295,75.249,4.746,8.252,0.401,88.649
2296,14.929,4.534,8.061,3.019,30.542
2297,103.547,4.206,8.057,0.423,116.233
2298,13.478,4.426,8.173,2.781,28.858
2299,68.113,4.531,9.056,0.63,82.331
2300,17.997,4.429,8.107,0.516,31.05
2301,98.009,4.671,8.573,2.146,113.399
2302,13.771,4.722,8.162,0.525,27.18
2303,91.304,4.755,8.364,2.205,106.628
2304,13.951,4.476,8.0,0.487,26.914
2305,97.646,4.748,8.283,0.411,111.088
2306,13.499,4.696,8.143,0.524,26.862
2307,72.033,4.695,8.243,0.588,85.559
2308,19.194,4.85,8.174,0.548,32.766
2309,99.359,5.036,8.236,2.107,114.739
2310,14.149,4.685,8.141,2.829,29.805
2311,84.137,4.788,8.17,3.237,100.331
2312,19.137,4.408,8.08,2.906,34.531
2313,89.12,4.659,8.19,0.585,102.554
2314,18.962,4.347,8.174,2.965,34.448
2315,72.985,4.149,8.222,2.97,88.326
2316,11.204,4.595,8.072,2.713,26.584
2317,106.092,4.404,8.135,3.053,121.683
2318,18.919,4.629,8.198,3.013,34.76
2319,76.626,4.82,8.229,2.006,91.681
2320,13.278,4.561,8.084,2.88,28.803
2321,98.429,4.621,7.989,2.108,113.147
2322,12.236,5.148,8.161,2.937,28.481
2323,76.98,4.669,8.236,2.056,91.94
2324,13.543,4.589,8.054,2.821,29.007
2325,93.629,5.114,8.213,2.3,109.257
2326,13.763,4.855,8.127,2.923,29.668
2327,87.919,4.892,9.986,3.081,105.878
2328,134.837,11.256,9.392,2.747,158.231
2329,19.394,9.018,10.668,6.541,45.622
2330,88.426,4.483,8.025,2.633,103.567
2331,107.298,4.858,8.415,3.124,123.696
2332,21.771,8.627,12.104,4.721,47.223
2333,190.095,4.539,8.085,2.696,205.415
2334,21.589,8.236,11.072,4.682,45.579
2335,136.454,8.703,11.006,4.792,160.955
2336,26.025,8.322,10.748,4.756,49.85
2337,181.813,4.442,8.08,2.422,196.758
2338,23.429,8.192,11.643,4.639,47.903
2339,139.361,8.612,11.261,4.773,164.008
2340,21.862,8.504,10.73,4.752,45.847
2341,204.817,4.724,8.193,2.756,220.49
2342,20.308,8.174,11.05,4.78,44.311
2343,152.018,4.921,8.288,3.337,168.564
2344,23.084,8.501,11.072,5.301,47.958
2345,141.057,4.788,8.086,3.336,157.268
2346,89.952,9.774,17.157,6.719,123.601
2347,25.28,8.496,11.324,0.504,45.604
2348,100.561,8.601,11.218,4.736,125.116
2349,119.375,8.541,11.204,4.774,143.894
2350,64.208,8.532,13.331,6.756,92.826
2351,107.711,7.656,14.85,4.961,135.178
2352,53.031,8.765,10.894,3.756,76.446
2353,147.985,7.689,10.451,7.995,174.119
2354,25.357,6.8,11.028,4.739,47.925
2355,66.681,4.703,8.169,2.743,82.295
2356,142.26,8.158,10.966,4.764,166.148
2357,79.805,8.501,10.795,4.709,103.811
2358,106.913,9.002,10.456,4.655,131.026
2359,48.866,7.97,11.179,4.641,72.655
2360,110.821,10.333,15.866,11.466,148.486
2361,27.599,5.258,8.176,3.177,44.211
2362,134.967,4.972,8.49,3.114,151.543
2363,21.639,10.116,10.822,4.543,47.121
2364,145.093,7.675,8.207,3.247,164.222
2365,31.358,6.803,10.806,5.129,54.096
2366,124.761,4.471,8.174,3.282,140.687
2367,23.002,7.06,11.783,4.934,46.779
2368,141.643,8.936,10.975,7.629,169.183
2369,47.355,4.463,8.111,2.935,62.863
2370,63.714,4.239,8.265,2.97,79.188
2371,15.763,4.541,8.123,3.401,31.829
2372,64.831,4.731,9.994,9.555,89.111
2373,33.545,4.533,8.171,2.721,48.969
2374,77.358,4.555,7.994,2.232,92.139
2375,16.017,4.267,8.126,2.882,31.292
2376,63.58,4.105,8.158,2.859,78.702
2377,44.397,4.623,8.215,2.966,60.201
2378,46.283,4.731,8.147,2.912,62.073
2379,31.284,4.394,8.153,2.885,46.716
2380,46.437,4.565,8.074,2.847,61.923
2381,52.326,4.552,8.175,2.916,67.969
2382,40.838,4.446,8.128,2.947,56.359
2383,36.223,4.586,8.195,2.926,51.93
2384,40.055,4.588,8.036,2.729,55.408
2385,63.839,4.767,8.224,2.802,79.632
2386,33.716,4.429,8.076,2.739,48.959
2387,47.235,4.663,8.163,3.055,63.115
2388,33.955,4.561,8.125,2.77,49.412
2389,70.998,9.274,12.139,3.19,95.601
2390,30.222,4.519,8.165,2.753,45.659
2391,69.889,4.717,8.173,2.118,84.897
2392,11.956,4.577,8.097,2.81,27.439
2393,93.511,4.571,8.247,2.499,108.829
2394,13.81,4.2,8.189,2.846,29.045
2395,71.754,4.769,8.187,2.57,87.28
2396,13.778,4.67,8.035,3.011,29.495
2397,102.906,3.824,7.952,2.124,116.806
2398,11.851,4.415,8.124,2.848,27.238
2399,70.085,4.076,8.252,2.128,84.541
2400,13.827,3.971,8.059,2.687,28.545
2401,92.58,5.328,8.385,2.186,108.479
2402,13.107,4.316,8.119,2.798,28.34
2403,67.098,4.985,8.305,2.79,83.177
2404,16.884,4.65,8.418,2.735,32.688
2405,96.293,4.142,8.278,5.134,113.847
2406,13.109,9.752,13.923,5.919,42.704
2407,64.102,4.682,8.218,3.028,80.029
2408,19.185,4.458,8.107,2.852,34.602
2409,90.45,4.759,8.18,2.068,105.458
2410,13.772,4.767,8.081,2.752,29.372
2411,67.322,4.52,8.164,2.879,82.885
2412,12.747,4.476,8.048,2.864,28.135
2413,88.813,4.147,8.275,2.109,103.344
2414,13.77,4.595,8.104,2.991,29.46
2415,69.562,4.436,8.243,2.294,84.535
2416,11.759,4.366,8.015,2.761,26.902
2417,96.559,3.685,8.02,2.129,110.392
2418,13.403,4.061,8.059,2.805,28.329
2419,64.389,4.532,8.22,2.645,79.785
2420,14.02,4.388,8.031,2.591,29.03
2421,86.953,4.48,8.181,2.199,101.813
2422,13.613,4.269,8.111,2.792,28.785
2423,75.552,4.441,8.22,2.891,91.104
2424,37.663,4.651,8.116,2.82,53.25
2425,66.287,4.845,8.178,3.016,82.325
2426,30.509,4.599,8.095,2.793,45.997
2427,54.179,4.509,8.214,3.007,69.909
2428,22.459,4.475,8.106,2.69,37.731
2429,84.883,4.568,8.171,2.203,99.825
2430,12.05,4.43,8.076,2.888,27.444
2431,69.666,4.33,8.242,2.12,84.358
2432,12.456,4.211,8.065,2.816,27.548
2433,90.588,4.635,8.145,2.124,105.492
2434,13.322,4.486,8.139,3.019,28.966
2435,68.802,4.48,8.219,2.217,83.719
2436,14.143,4.678,8.096,2.61,29.527
2437,90.676,4.63,8.155,2.189,105.65
2438,13.39,3.877,8.123,2.86,28.251
2439,62.094,4.383,8.193,2.924,77.595
2440,25.766,8.0,12.68,9.906,56.352
2441,97.967,4.649,8.256,2.121,112.993
2442,13.292,4.335,8.095,2.804,28.525
2443,69.343,4.476,8.212,2.943,84.974
2444,13.653,3.73,8.086,2.748,28.217
2445,96.094,4.362,7.978,2.278,110.712
2446,13.112,4.334,8.114,2.76,28.32
2447,63.482,4.71,8.235,2.836,79.263
2448,11.392,4.454,8.079,2.785,26.709
2449,97.683,3.626,8.022,1.991,111.322
2450,13.182,4.549,8.041,2.663,28.435
2451,64.166,4.731,8.209,2.243,79.349
2452,13.94,4.352,8.055,2.698,29.044
2453,91.517,4.75,8.192,2.176,106.635
2454,13.609,4.448,8.192,2.991,29.239
2455,66.772,4.718,8.213,2.156,81.859
2456,13.534,4.789,10.629,4.028,32.98
2457,111.981,3.851,7.995,2.255,126.082
2458,13.264,4.709,8.179,3.302,29.454
2459,74.049,7.399,10.293,2.917,94.658
2460,27.977,4.643,8.089,2.603,43.313
2461,82.211,4.609,8.237,2.966,98.024
2462,15.641,4.339,8.089,2.84,30.909
2463,63.544,4.516,8.178,2.94,79.177
2464,14.357,4.559,8.084,2.649,29.649
2465,98.345,4.657,8.236,2.197,113.434
2466,11.911,4.41,8.135,2.652,27.108
2467,72.397,4.447,8.19,2.34,87.374
2468,13.599,4.238,8.036,2.735,28.608
2469,98.209,4.663,8.158,2.177,113.207
2470,15.336,4.376,8.043,2.796,30.55
2471,70.069,4.744,8.145,2.891,85.849
2472,20.136,9.902,9.738,6.97,46.745
2473,96.497,4.82,8.189,3.944,113.45
2474,13.446,4.142,8.102,2.78,28.47
2475,72.49,4.733,8.212,2.881,88.316
2476,16.657,4.441,8.029,2.624,31.752
2477,99.208,4.557,8.217,2.282,114.264
2478,13.373,4.346,8.03,2.675,28.425
2479,69.77,4.413,8.223,3.006,85.412
2480,13.86,4.057,8.084,2.72,28.722
2481,108.167,4.119,7.972,2.162,122.42
2482,15.719,4.189,8.048,2.802,30.758
2483,77.765,4.249,8.201,2.043,92.258
