frame,preprocess_ms,inference_ms,postprocess_ms,total_ms
774,1.876,4.262,1.82,7.957
775,2.41,4.254,1.701,8.365
776,2.108,4.244,1.633,7.985
777,2.04,4.257,1.702,8.0
778,2.071,4.208,1.647,7.926
779,1.88,4.194,1.643,7.717
780,1.913,4.358,1.697,7.968
781,2.03,4.236,1.793,8.059
782,2.028,4.192,1.63,7.849
783,2.064,4.265,1.757,8.086
784,2.197,4.362,1.731,8.29
785,2.129,4.198,1.723,8.05
786,2.132,4.298,2.104,8.535
787,2.308,4.302,1.694,8.304
788,1.932,4.243,1.655,7.83
789,1.934,4.218,1.623,7.775
790,1.981,4.221,1.619,7.82
791,2.004,4.283,1.63,7.917
792,2.11,4.245,1.62,7.975
793,1.944,4.304,1.745,7.993
794,2.174,4.264,1.809,8.247
795,2.001,4.257,1.624,7.882
796,2.067,4.252,1.839,8.158
797,2.241,4.241,1.743,8.226
798,2.039,4.229,1.669,7.937
799,2.159,4.222,1.687,8.068
800,1.934,4.314,1.602,7.851
801,1.86,4.295,1.606,7.761
802,2.032,4.33,1.66,8.023
803,1.888,4.242,1.585,7.715
804,1.956,4.247,1.632,7.834
805,2.241,4.408,2.098,8.747
806,2.315,4.406,1.848,8.569
807,2.116,4.379,1.737,8.231
808,2.236,4.33,1.993,8.56
809,2.184,4.256,1.737,8.177
810,2.024,4.29,1.871,8.186
811,2.178,4.313,1.756,8.247
812,2.3,4.28,1.745,8.325
813,2.081,4.288,1.628,7.997
814,2.113,4.26,1.606,7.979
815,2.058,4.25,1.746,8.054
816,2.098,4.25,1.673,8.021
817,1.964,4.354,1.657,7.975
818,2.218,4.231,1.653,8.101
819,2.109,4.249,1.635,7.993
820,2.075,4.365,1.846,8.287
821,2.276,4.237,1.674,8.187
822,2.126,4.254,1.724,8.104
823,2.128,4.288,1.861,8.278
824,2.034,4.238,1.765,8.036
825,2.042,4.263,1.722,8.027
826,2.033,4.223,1.765,8.021
827,2.393,4.293,1.843,8.529
828,2.374,4.373,1.814,8.561
829,2.141,4.342,2.993,9.476
830,2.748,4.583,2.631,9.962
831,2.612,4.558,2.258,9.428
832,2.216,4.308,1.733,8.258
833,2.204,4.247,1.741,8.193
834,2.193,4.283,1.761,8.238
835,2.207,4.237,1.724,8.168
836,2.076,4.321,1.712,8.108
837,2.199,4.262,1.696,8.157
838,2.115,4.243,1.735,8.093
839,1.938,4.212,1.883,8.032
840,2.352,4.252,1.709,8.312
841,2.098,4.331,1.723,8.153
842,1.985,4.241,1.688,7.914
843,2.128,4.349,1.605,8.082
844,1.918,4.248,2.478,8.644
845,2.035,4.368,1.67,8.073
846,1.945,4.285,1.626,7.856
847,1.897,4.242,1.671,7.81
848,1.971,4.263,1.768,8.002
849,2.222,4.29,1.68,8.192
850,2.11,4.295,1.939,8.343
851,2.368,4.356,1.952,8.676
852,2.275,4.279,1.741,8.296
853,2.074,4.296,1.693,8.064
854,2.134,4.334,1.722,8.189
855,2.204,4.23,1.62,8.054
856,1.924,4.23,1.596,7.75
857,1.922,4.227,1.692,7.841
858,2.046,4.243,1.677,7.966
859,2.167,4.258,1.629,8.054
860,2.1,4.313,1.693,8.106
861,1.932,4.232,1.747,7.912
862,2.484,4.795,2.563,9.842
863,2.241,4.423,2.961,9.625
864,2.322,4.325,2.843,9.49
865,2.532,4.612,2.415,9.559
866,1.972,4.28,1.584,7.835
867,1.962,4.191,1.687,7.839
868,1.839,4.213,1.652,7.704
869,1.911,4.219,1.84,7.969
870,2.226,4.204,2.085,8.515
871,2.416,4.251,1.813,8.48
872,2.274,4.39,1.94,8.604
873,2.414,4.219,2.21,8.842
874,2.243,4.304,1.977,8.524
875,2.016,4.265,1.726,8.007
876,2.17,4.286,1.714,8.17
877,2.056,4.534,1.797,8.388
878,2.052,4.3,1.738,8.09
879,2.099,4.243,1.807,8.149
880,2.259,4.237,1.815,8.31
881,2.019,4.234,1.819,8.072
882,2.135,4.293,1.772,8.199
883,2.22,4.281,1.773,8.274
884,2.312,4.313,1.83,8.455
885,2.184,4.305,1.791,8.279
886,2.007,4.247,1.684,7.938
887,2.094,4.256,1.61,7.96
888,2.095,4.27,1.755,8.12
889,2.255,4.284,1.88,8.419
890,2.324,4.304,1.773,8.401
891,2.142,4.384,1.821,8.347
892,2.169,4.275,1.687,8.131
893,2.064,4.341,1.704,8.109
894,1.815,4.259,1.562,7.636
895,1.778,4.203,1.586,7.567
896,1.777,4.215,1.542,7.534
897,1.725,4.326,1.503,7.554
898,1.665,4.243,1.595,7.503
899,1.869,4.244,1.529,7.642
900,1.661,4.279,1.717,7.657
901,1.68,4.217,1.511,7.408
902,1.716,4.319,1.55,7.584
903,1.783,4.244,1.629,7.656
904,1.867,4.252,1.518,7.636
905,1.813,4.212,1.566,7.591
906,1.821,4.204,1.523,7.548
907,1.93,4.261,1.523,7.714
908,1.75,4.202,1.511,7.463
909,1.691,4.195,1.574,7.461
910,1.958,4.223,1.598,7.778
911,1.705,4.225,1.526,7.456
912,1.69,4.232,1.593,7.515
913,1.812,4.232,1.56,7.604
914,1.748,4.237,1.507,7.492
915,1.725,4.301,1.496,7.521
916,1.663,4.238,1.573,7.474
917,1.78,4.268,1.694,7.742
918,1.821,4.287,1.51,7.618
919,1.694,4.227,1.56,7.48
920,1.74,4.263,1.544,7.547
921,1.794,4.22,1.526,7.54
922,1.895,4.421,1.671,7.987
923,1.935,4.273,1.715,7.923
924,1.777,4.249,1.562,7.588
925,1.88,4.216,1.6,7.695
926,1.922,4.244,1.737,7.904
927,2.189,4.285,1.647,8.121
928,2.128,4.359,1.653,8.14
929,2.064,4.273,1.553,7.891
930,1.893,4.216,1.554,7.663
931,1.826,4.288,1.609,7.723
932,1.913,4.286,1.653,7.852
933,1.986,4.274,1.6,7.86
934,1.874,4.21,1.745,7.829
935,2.063,4.309,1.739,8.112
936,2.119,4.329,1.656,8.104
937,2.092,4.266,1.655,8.012
938,2.054,4.264,1.601,7.919
939,1.856,4.245,1.651,7.752
940,1.744,4.216,1.631,7.591
941,1.871,4.215,1.545,7.63
942,1.717,4.181,1.583,7.481
943,1.693,4.192,1.685,7.57
944,1.756,4.269,1.844,7.869
945,1.823,4.245,1.528,7.596
946,1.818,4.247,1.545,7.61
947,2.181,4.298,1.639,8.119
948,1.949,4.27,1.632,7.852
949,2.082,4.292,1.725,8.098
950,2.063,4.278,1.711,8.052
951,1.801,4.251,1.559,7.611
952,1.86,4.24,1.553,7.653
953,1.824,4.249,1.9,7.972
954,1.923,4.27,1.689,7.882
955,1.817,4.261,1.593,7.671
956,1.961,4.242,1.575,7.779
957,1.964,4.245,1.702,7.911
958,1.916,4.22,1.598,7.734
959,1.853,4.211,1.53,7.594
960,1.759,4.193,1.54,7.492
961,1.723,4.2,1.51,7.433
962,1.967,4.249,1.566,7.782
963,1.849,4.246,1.577,7.672
964,1.838,4.298,1.526,7.662
965,1.894,4.213,1.572,7.679
966,1.938,4.219,1.659,7.816
967,1.901,4.285,1.677,7.864
968,1.907,4.221,1.684,7.812
969,1.979,4.265,1.732,7.975
970,1.85,4.395,1.74,7.985
971,1.959,4.278,1.712,7.949
972,2.054,4.271,1.607,7.933
973,1.906,4.232,1.617,7.755
974,1.995,4.253,1.728,7.976
975,2.128,4.261,1.665,8.055
976,1.922,4.227,1.805,7.954
977,1.938,4.259,1.619,7.817
978,1.808,4.245,1.705,7.758
979,1.898,4.517,2.146,8.56
980,2.021,4.381,2.383,8.785
981,1.957,4.397,2.306,8.66
982,1.862,4.243,1.547,7.653
983,1.887,4.179,1.522,7.588
984,1.751,4.214,1.536,7.5
985,1.721,4.168,1.522,7.412
986,1.706,4.215,1.849,7.77
987,1.735,4.185,1.582,7.501
988,1.782,4.168,1.616,7.566
989,1.943,4.173,1.524,7.64
990,1.72,4.224,1.704,7.648
991,1.786,4.319,1.524,7.629
992,1.819,4.371,2.389,8.579
993,1.956,4.378,2.623,8.957
994,2.085,4.428,2.382,8.895
995,2.094,4.367,2.721,9.182
996,1.979,4.376,1.621,7.976
997,1.768,4.238,1.521,7.527
998,1.684,4.252,1.542,7.479
999,1.722,4.22,1.545,7.486
1000,1.674,4.248,1.496,7.418
1001,1.691,4.297,1.515,7.503
1002,1.641,4.193,1.638,7.471
1003,1.708,4.184,1.497,7.389
1004,1.776,4.213,1.519,7.509
1005,1.715,4.209,1.5,7.424
1006,1.725,4.294,1.608,7.626
1007,1.691,4.27,1.601,7.562
1008,1.753,4.286,1.579,7.618
1009,1.817,4.251,1.51,7.578
1010,1.752,4.239,1.64,7.632
1011,1.948,4.235,1.697,7.881
1012,1.958,4.28,1.524,7.762
1013,1.763,4.246,1.597,7.606
1014,1.701,4.249,1.64,7.59
1015,2.003,4.269,1.608,7.88
1016,2.068,4.299,1.718,8.085
1017,1.82,4.317,1.691,7.828
1018,1.869,4.223,1.65,7.743
1019,1.929,4.333,1.637,7.898
1020,1.948,4.261,1.615,7.824
1021,1.826,4.234,1.583,7.643
1022,1.757,4.209,1.574,7.541
1023,1.922,4.215,1.537,7.674
1024,1.797,4.21,1.629,7.637
1025,1.817,4.221,1.59,7.628
1026,1.897,4.294,1.609,7.799
1027,2.031,4.263,1.648,7.943
1028,2.075,4.3,1.897,8.273
1029,2.148,4.269,1.66,8.077
1030,2.269,4.446,1.802,8.518
1031,2.179,4.397,1.817,8.392
1032,2.163,4.29,1.804,8.257
1033,2.09,4.31,1.753,8.153
1034,2.251,4.421,1.797,8.468
1035,2.195,4.236,1.748,8.179
1036,2.091,4.279,1.788,8.159
1037,2.128,4.256,1.665,8.049
1038,2.0,4.233,1.602,7.836
1039,1.836,4.225,1.599,7.659
1040,1.862,4.206,1.925,7.993
1041,2.334,4.206,1.709,8.249
1042,2.227,4.273,1.686,8.186
1043,2.119,4.273,1.794,8.186
1044,2.268,4.286,1.827,8.381
1045,2.238,4.254,1.806,8.298
1046,2.167,4.223,1.683,8.073
1047,2.009,4.241,1.665,7.915
1048,2.09,4.252,1.784,8.126
1049,2.153,4.289,1.667,8.109
1050,2.048,4.403,1.707,8.158
1051,1.919,4.279,1.705,7.903
1052,1.968,4.227,1.602,7.796
1053,1.902,4.255,1.64,7.797
1054,1.943,4.243,1.936,8.121
1055,1.935,4.362,2.265,8.562
1056,2.292,4.334,1.622,8.249
1057,2.033,4.238,1.702,7.973
1058,2.03,4.278,1.744,8.052
1059,2.163,4.24,1.704,8.107
1060,2.097,4.284,1.648,8.029
1061,1.908,4.26,1.754,7.923
1062,2.295,4.259,1.811,8.365
1063,2.041,4.231,1.638,7.91
1064,1.949,4.234,1.568,7.751
1065,2.017,4.268,1.93,8.215
1066,2.36,4.231,1.739,8.33
1067,2.278,4.256,1.692,8.226
1068,2.088,4.276,1.877,8.241
1069,2.191,4.251,1.771,8.213
1070,2.199,4.249,1.697,8.145
1071,2.102,4.299,1.757,8.159
1072,2.241,4.29,2.012,8.544
1073,2.126,4.244,1.756,8.125
1074,1.973,4.233,1.618,7.824
1075,2.105,4.286,1.678,8.069
1076,1.987,4.253,1.703,7.943
1077,1.972,4.214,1.812,7.998
1078,2.116,4.24,2.219,8.575
1079,2.606,4.428,2.37,9.404
1080,2.405,4.381,2.343,9.128
1081,2.152,4.27,1.661,8.083
1082,2.013,4.259,1.816,8.088
1083,2.176,4.201,1.688,8.065
1084,2.07,4.241,1.799,8.109
1085,1.872,4.185,1.659,7.716
1086,2.168,4.22,1.765,8.153
1087,2.072,4.236,1.651,7.959
1088,1.91,4.184,1.575,7.67
1089,1.925,4.182,1.835,7.943
1090,2.43,4.224,1.704,8.357
1091,2.239,4.29,1.708,8.237
1092,2.138,4.205,1.895,8.238
1093,2.229,4.203,1.728,8.16
1094,2.206,4.227,2.401,8.834
1095,2.301,4.453,2.089,8.843
1096,2.226,4.238,1.772,8.236
1097,2.172,4.228,1.67,8.07
1098,2.021,4.296,1.598,7.915
1099,1.96,4.312,1.612,7.884
1100,1.899,4.233,2.059,8.191
1101,2.076,4.251,1.654,7.98
1102,1.951,4.209,1.638,7.797
1103,2.105,4.305,1.719,8.129
1104,2.121,4.323,1.682,8.126
1105,1.924,4.211,1.591,7.726
1106,1.941,4.221,1.799,7.961
1107,2.177,4.252,1.627,8.057
1108,1.99,4.242,1.671,7.903
1109,2.037,4.262,1.632,7.931
1110,2.112,4.238,1.691,8.042
1111,2.017,4.275,1.609,7.902
1112,1.85,4.279,1.641,7.77
1113,1.872,4.309,1.64,7.821
1114,1.908,4.242,1.816,7.966
1115,1.955,4.236,1.7,7.891
1116,2.239,4.292,1.786,8.317
1117,2.369,4.377,1.809,8.554
1118,2.284,4.301,1.752,8.337
1119,2.213,4.299,1.69,8.201
1120,2.216,4.455,2.692,9.363
1121,2.364,4.497,2.691,9.552
1122,2.138,4.423,2.711,9.272
1123,2.242,4.436,2.887,9.565
1124,2.108,4.532,1.834,8.474
1125,2.065,4.288,1.626,7.98
1126,1.964,4.262,1.754,7.98
1127,2.25,4.232,2.849,9.33
1128,2.206,4.484,1.873,8.563
1129,2.18,4.251,1.723,8.153
1130,2.081,4.241,1.63,7.952
1131,1.89,4.221,1.667,7.779
1132,2.111,4.201,1.617,7.929
1133,1.966,4.214,1.596,7.776
1134,1.882,4.225,1.57,7.676
1135,1.864,4.168,1.594,7.625
1136,1.841,4.276,1.704,7.822
1137,1.948,4.246,1.737,7.93
1138,2.238,4.256,1.756,8.25
1139,2.226,4.27,1.876,8.373
1140,2.074,4.306,1.743,8.123
1141,2.168,4.348,1.856,8.371
1142,2.23,4.259,1.746,8.235
1143,2.083,4.258,1.671,8.012
1144,1.906,4.305,1.614,7.826
1145,1.932,4.295,1.602,7.83
1146,1.955,4.268,1.661,7.884
1147,1.909,4.245,1.791,7.944
1148,1.848,4.223,1.564,7.635
1149,1.905,4.246,1.713,7.865
1150,2.457,4.233,1.62,8.31
1151,2.088,4.292,1.735,8.116
1152,2.055,4.396,1.764,8.215
1153,2.221,4.255,1.811,8.287
1154,2.095,4.296,1.675,8.066
1155,2.311,4.277,1.622,8.21
1156,2.098,4.265,1.698,8.06
1157,1.833,4.233,1.56,7.626
1158,2.041,4.246,1.655,7.941
1159,1.989,4.228,1.594,7.811
1160,2.014,4.22,1.653,7.887
1161,2.194,4.285,1.673,8.152
1162,2.193,4.278,1.701,8.172
1163,2.047,4.27,1.665,7.982
1164,2.08,4.306,1.824,8.21
1165,2.107,4.302,1.66,8.068
1166,1.971,4.286,1.765,8.022
1167,1.978,4.29,1.817,8.085
1168,2.008,4.275,1.704,7.987
1169,2.058,4.271,1.618,7.947
1170,2.088,4.319,1.733,8.14
1171,2.216,4.362,1.694,8.272
1172,2.031,4.259,1.65,7.941
1173,1.896,4.265,1.726,7.887
1174,2.175,4.315,1.719,8.21
1175,2.101,4.277,1.74,8.118
1176,2.018,4.246,1.679,7.943
1177,2.047,4.412,1.669,8.127
1178,1.91,4.294,1.645,7.848
1179,2.002,4.206,1.633,7.84
1180,1.902,4.212,1.791,7.906
1181,1.965,4.289,1.771,8.025
1182,2.292,4.297,1.772,8.361
1183,2.203,4.337,1.777,8.318
1184,2.183,4.251,1.815,8.249
1185,2.242,4.312,1.938,8.493
1186,2.279,4.294,1.698,8.271
1187,2.054,4.343,1.646,8.043
1188,1.924,4.269,1.64,7.833
1189,2.01,4.33,1.662,8.002
1190,1.945,4.255,1.856,8.055
1191,1.98,4.245,1.596,7.821
1192,1.961,4.274,1.838,8.073
1193,2.173,4.223,1.632,8.028
1194,1.947,4.311,1.63,7.888
1195,1.94,4.236,1.701,7.877
1196,2.379,4.301,1.829,8.509
1197,2.177,4.277,1.657,8.111
1198,1.929,4.236,1.667,7.832
1199,2.087,4.217,1.67,7.973
1200,1.91,4.213,1.675,7.797
1201,1.937,4.221,1.89,8.048
1202,1.884,4.25,1.571,7.706
1203,1.866,4.271,1.569,7.707
1204,1.888,4.246,1.9,8.034
1205,2.222,4.309,1.736,8.267
1206,2.25,4.316,1.68,8.246
1207,2.191,4.286,1.854,8.331
1208,2.199,4.342,1.842,8.384
1209,2.222,4.323,1.725,8.27
1210,2.048,4.246,1.768,8.062
1211,2.106,4.254,1.634,7.994
1212,2.097,4.25,1.726,8.074
1213,1.943,4.255,1.603,7.802
1214,2.005,4.24,1.8,8.045
1215,2.169,4.228,1.722,8.119
1216,1.929,4.294,1.71,7.934
1217,2.231,4.304,2.342,8.877
1218,2.284,4.431,1.704,8.419
1219,1.914,4.288,1.657,7.858
1220,2.134,4.284,1.62,8.039
1221,2.007,4.259,1.654,7.921
1222,1.897,4.229,1.729,7.855
1223,2.001,4.427,2.031,8.459
1224,1.979,4.238,1.731,7.948
1225,2.041,4.286,1.831,8.158
1226,2.217,4.43,3.419,10.067
1227,2.699,4.527,2.553,9.78
1228,2.604,4.565,2.274,9.443
1229,2.382,4.343,1.826,8.551
1230,2.171,4.228,1.757,8.157
1231,2.116,4.228,1.742,8.085
1232,2.114,4.244,1.759,8.117
1233,2.135,4.227,1.715,8.077
1234,2.129,4.345,1.783,8.257
1235,2.264,4.292,1.923,8.478
1236,2.243,4.261,1.691,8.195
1237,2.125,4.318,1.98,8.424
1238,2.367,4.295,1.853,8.516
1239,2.287,4.316,1.777,8.38
1240,2.081,4.291,1.816,8.187
1241,2.187,4.305,1.71,8.202
1242,2.052,4.248,1.718,8.018
1243,2.014,4.264,1.655,7.933
1244,2.056,4.342,1.731,8.128
1245,2.082,4.366,1.673,8.121
1246,2.158,4.394,2.792,9.343
1247,2.466,4.441,2.668,9.576
1248,2.339,4.511,2.717,9.566
1249,2.652,4.546,3.069,10.267
1250,2.334,4.529,1.868,8.731
1251,2.09,4.263,1.671,8.024
1252,2.039,4.255,1.75,8.044
1253,2.014,4.262,1.678,7.954
1254,1.99,4.261,1.701,7.952
1255,2.189,4.285,2.02,8.494
1256,2.367,4.273,1.772,8.411
1257,2.149,4.249,1.872,8.269
1258,2.329,4.283,1.765,8.378
1259,2.114,4.315,1.859,8.289
1260,2.32,4.43,1.868,8.618
1261,2.115,4.401,1.647,8.163
1262,1.898,4.238,1.694,7.829
1263,2.135,4.256,1.716,8.107
1264,2.05,4.273,1.782,8.105
1265,2.365,4.294,1.78,8.439
1266,2.141,4.243,1.775,8.159
1267,2.079,4.303,1.814,8.196
1268,2.205,4.255,1.729,8.188
1269,1.973,4.251,1.593,7.817
1270,1.756,4.278,1.594,7.628
1271,1.792,4.214,1.485,7.491
1272,1.839,4.217,1.624,7.679
1273,1.828,4.237,1.717,7.783
1274,1.774,4.192,1.552,7.518
1275,1.746,4.202,1.571,7.52
1276,1.708,4.223,1.583,7.515
1277,1.743,4.26,1.736,7.739
1278,1.872,4.239,1.508,7.618
1279,1.703,4.205,1.547,7.454
1280,1.688,4.223,1.588,7.498
1281,1.733,4.216,1.552,7.501
1282,1.679,4.248,1.496,7.423
1283,1.792,4.291,1.535,7.619
1284,1.741,4.28,1.569,7.59
1285,1.806,4.261,1.526,7.592
1286,1.798,4.262,1.6,7.661
1287,1.886,4.382,1.67,7.938
1288,1.939,4.247,1.507,7.694
1289,1.763,4.233,1.5,7.496
1290,1.713,4.188,1.556,7.457
1291,1.714,4.213,1.651,7.579
1292,1.825,4.22,1.524,7.569
1293,1.793,4.273,1.629,7.696
1294,1.838,4.231,1.775,7.843
1295,1.772,4.198,1.513,7.482
1296,1.751,4.193,1.56,7.504
1297,1.714,4.201,1.579,7.495
1298,1.751,4.211,1.534,7.496
1299,1.782,4.265,1.516,7.563
1300,1.789,4.245,1.571,7.605
1301,1.736,4.348,1.534,7.618
1302,1.76,4.306,1.498,7.564
1303,1.952,4.258,1.604,7.814
1304,1.957,4.268,1.57,7.796
1305,1.869,4.235,1.621,7.725
1306,1.823,4.266,1.668,7.757
1307,1.842,4.217,1.688,7.747
1308,1.799,4.218,1.594,7.611
1309,1.968,4.216,1.533,7.717
1310,1.687,4.243,1.597,7.526
1311,1.734,4.211,1.512,7.457
1312,1.675,4.185,1.486,7.345
1313,1.77,4.296,1.543,7.61
1314,1.691,4.3,1.58,7.571
1315,1.735,4.25,1.51,7.496
1316,1.728,4.272,1.594,7.594
1317,1.67,4.27,1.482,7.423
1318,1.836,4.248,1.58,7.665
1319,1.717,4.206,1.602,7.526
1320,1.802,4.229,1.609,7.639
1321,1.944,4.256,1.635,7.834
1322,1.814,4.278,1.544,7.636
1323,1.86,4.254,1.616,7.73
1324,1.816,4.254,2.08,8.151
1325,1.999,4.391,2.312,8.702
1326,2.199,4.441,2.108,8.749
1327,2.056,4.356,1.534,7.945
1328,1.779,4.214,1.522,7.516
1329,1.711,4.199,1.528,7.437
1330,1.765,4.195,1.514,7.474
1331,1.726,4.24,1.552,7.519
1332,1.746,4.251,1.592,7.589
1333,1.78,4.254,1.517,7.551
1334,1.659,4.246,1.493,7.398
1335,1.839,4.279,1.544,7.662
1336,1.672,4.257,1.625,7.554
1337,1.793,4.218,1.523,7.534
1338,1.777,4.22,1.595,7.592
1339,1.778,4.416,1.523,7.717
1340,1.866,4.269,1.619,7.755
1341,1.761,4.236,1.534,7.531
1342,1.675,4.235,1.54,7.45
1343,1.749,4.405,1.646,7.8
1344,1.74,4.292,1.722,7.755
1345,1.835,4.221,1.63,7.685
1346,1.737,4.231,1.577,7.545
1347,1.711,4.242,1.511,7.463
1348,1.655,4.264,2.11,8.029
1349,1.962,4.336,1.742,8.04
1350,1.83,4.317,1.719,7.866
1351,1.738,4.207,1.983,7.928
1352,1.834,4.36,1.659,7.854
1353,1.797,4.286,1.572,7.655
1354,1.833,4.23,1.629,7.691
1355,1.935,4.255,1.6,7.79
1356,1.908,4.214,1.515,7.637
1357,1.76,4.188,1.559,7.507
1358,1.816,4.229,1.497,7.542
1359,1.73,4.182,1.506,7.418
1360,1.667,4.245,1.501,7.412
1361,1.717,4.227,1.577,7.521
1362,1.695,4.25,1.592,7.537
1363,1.777,4.212,1.538,7.527
1364,1.734,4.216,1.533,7.483
1365,1.829,4.261,1.557,7.646
1366,1.897,4.238,1.581,7.716
1367,1.738,4.229,1.521,7.488
1368,1.71,4.234,1.667,7.611
1369,2.01,4.261,1.568,7.839
1370,1.917,4.287,1.611,7.815
1371,1.952,4.254,1.676,7.882
1372,1.85,4.263,1.61,7.724
1373,1.836,4.248,1.51,7.593
1374,1.754,4.227,1.57,7.551
1375,1.657,4.209,1.49,7.356
1376,1.694,4.223,1.51,7.427
1377,1.657,4.22,1.528,7.405
1378,1.756,4.339,2.074,8.168
1379,2.003,4.415,2.287,8.705
1380,1.967,4.384,2.531,8.883
1381,1.978,4.444,2.571,8.993
1382,2.339,4.401,2.655,9.395
1383,2.019,4.295,1.689,8.003
1384,1.819,4.209,1.585,7.613
1385,1.842,4.275,1.579,7.696
1386,1.85,4.237,1.716,7.803
1387,2.082,4.23,1.587,7.899
1388,1.943,4.233,1.606,7.781
1389,1.846,4.35,1.592,7.788
1390,1.861,4.313,1.624,7.797
1391,2.025,4.299,1.643,7.967
1392,2.081,4.276,1.638,7.995
1393,1.949,4.241,1.617,7.807
1394,1.945,4.251,1.585,7.78
1395,1.991,4.243,1.592,7.826
1396,1.945,4.222,1.604,7.771
1397,1.864,4.218,1.596,7.678
1398,1.895,4.258,1.723,7.877
1399,2.1,4.245,1.688,8.033
1400,2.087,4.236,1.659,7.983
1401,2.093,4.225,1.668,7.986
1402,2.006,4.226,1.727,7.959
1403,2.176,4.282,1.723,8.181
1404,2.012,4.272,1.701,7.985
1405,2.075,4.238,1.72,8.034
1406,2.158,4.319,1.743,8.221
1407,2.254,4.321,1.804,8.379
1408,2.32,4.317,1.71,8.347
1409,2.226,4.235,1.752,8.213
1410,2.106,4.247,1.73,8.084
1411,2.091,4.299,1.811,8.201
1412,2.194,4.261,1.747,8.202
1413,2.146,4.263,1.802,8.211
1414,2.161,4.234,1.746,8.142
1415,2.171,4.282,1.826,8.279
1416,2.27,4.345,1.841,8.456
1417,2.398,4.266,1.859,8.523
1418,2.118,4.262,1.775,8.155
1419,2.213,4.319,2.193,8.725
1420,2.245,4.326,1.808,8.378
1421,2.16,4.25,1.891,8.301
1422,2.226,4.326,1.765,8.317
1423,2.225,4.303,1.965,8.493
1424,2.472,4.317,1.814,8.603
1425,2.265,4.268,1.799,8.331
1426,2.376,4.351,1.772,8.5
1427,2.345,4.825,2.088,9.257
1428,2.356,4.346,1.862,8.564
1429,2.347,4.315,1.922,8.584
1430,2.21,4.259,1.826,8.294
1431,2.247,4.305,1.924,8.476
1432,2.172,4.328,1.885,8.385
1433,2.342,4.287,1.872,8.501
1434,2.241,4.295,1.793,8.33
1435,2.059,4.285,1.721,8.066
1436,1.994,4.241,1.706,7.942
1437,1.966,4.315,1.724,8.005
1438,1.898,4.241,1.982,8.12
1439,1.996,4.233,1.838,8.068
1440,1.946,4.261,1.677,7.883
1441,1.909,4.26,1.693,7.861
1442,2.006,4.355,1.751,8.112
1443,1.934,4.293,1.69,7.917
1444,1.957,4.316,1.621,7.894
1445,2.005,4.3,1.805,8.11
1446,2.317,4.623,2.244,9.184
1447,2.236,4.312,1.64,8.188
1448,2.033,4.269,1.989,8.291
1449,2.052,4.331,1.799,8.182
1450,2.23,4.233,1.75,8.214
1451,2.057,4.286,1.748,8.091
1452,1.965,4.262,1.596,7.822
1453,2.001,4.276,1.66,7.937
1454,2.087,4.309,1.666,8.062
1455,1.989,4.273,1.65,7.911
1456,1.954,4.246,1.592,7.791
1457,2.072,4.268,1.843,8.183
1458,2.367,4.411,1.743,8.52
1459,2.162,4.379,1.782,8.322
1460,2.12,4.271,1.92,8.31
1461,2.209,4.253,1.723,8.185
1462,2.328,4.264,1.7,8.293
1463,2.089,4.288,1.714,8.09
1464,2.033,4.262,1.641,7.936
1465,1.999,4.25,1.739,7.988
1466,2.089,4.256,1.678,8.023
1467,1.918,4.34,1.949,8.207
1468,1.878,4.267,1.77,7.915
1469,1.929,4.242,1.585,7.756
1470,1.921,4.27,1.543,7.735
1471,1.851,4.26,1.539,7.65
1472,1.818,4.294,2.129,8.241
1473,1.947,4.331,1.607,7.885
1474,1.992,4.277,1.678,7.947
1475,1.884,4.404,2.696,8.984
1476,1.993,4.782,2.106,8.882
1477,2.038,4.452,2.003,8.492
1478,1.929,4.281,2.112,8.323
1479,2.167,4.212,1.609,7.988
1480,2.023,4.239,1.596,7.858
1481,1.91,4.345,1.549,7.804
1482,1.898,4.323,1.593,7.814
1483,2.088,4.268,1.769,8.125
1484,2.257,4.223,1.866,8.346
1485,1.984,4.257,1.583,7.823
1486,2.112,4.522,1.801,8.435
1487,2.098,4.229,1.627,7.953
1488,2.099,4.285,1.61,7.995
1489,1.887,4.216,1.658,7.761
1490,2.138,4.23,1.811,8.179
1491,2.283,4.279,1.714,8.276
1492,2.118,4.254,1.911,8.283
1493,2.062,4.234,1.692,7.987
1494,2.247,4.272,1.766,8.285
1495,2.177,4.249,1.757,8.183
1496,2.248,4.236,1.741,8.225
1497,2.114,4.231,1.674,8.019
1498,1.932,4.227,1.628,7.787
1499,1.88,4.275,1.593,7.748
1500,1.981,4.25,1.65,7.881
1501,2.151,4.231,1.637,8.019
1502,1.923,4.227,1.575,7.725
1503,1.859,4.329,1.562,7.75
1504,1.929,4.273,1.65,7.852
1505,1.869,4.223,2.446,8.538
1506,1.999,4.345,2.561,8.905
1507,2.019,4.434,2.537,8.99
1508,1.976,4.395,2.8,9.172
1509,2.18,4.424,1.963,8.568
1510,1.99,4.314,1.688,7.992
1511,1.894,4.22,1.529,7.643
1512,1.754,4.245,1.527,7.526
1513,1.82,4.266,1.667,7.754
1514,1.942,4.212,1.556,7.71
1515,1.911,4.224,1.651,7.787
1516,2.048,4.222,1.538,7.808
1517,1.943,4.273,1.547,7.762
1518,1.936,4.254,1.66,7.85
1519,2.225,4.27,1.651,8.146
1520,2.056,4.223,1.7,7.979
