frame,read_ms,preprocess_ms,inference_ms,postprocess_ms,draw_write_ms,total_ms
2365,24.037,11.388,20.441,2.911,151.99,210.766
2366,20.176,9.288,33.162,4.144,163.272,230.042
2367,11.988,5.515,15.574,2.299,178.959,214.335
2368,21.494,11.347,32.157,4.581,181.896,251.474
2369,21.773,11.315,29.467,4.199,174.731,241.485
2370,26.513,15.469,37.195,6.484,161.497,247.158
2371,17.629,11.216,32.163,4.172,156.609,221.79
2372,19.504,11.238,31.645,4.262,184.695,251.344
2373,20.531,11.114,31.454,4.492,160.557,228.148
2374,23.203,10.463,41.251,9.566,141.645,226.128
2375,21.004,5.539,21.86,4.106,141.224,193.734
2376,19.384,5.778,19.062,2.363,175.758,222.345
2377,22.734,7.382,20.765,2.311,139.658,192.85
2378,24.665,10.432,40.87,3.959,114.388,194.314
2379,12.255,5.476,16.759,2.274,87.3,124.064
2380,12.712,5.73,16.744,2.218,119.575,156.979
2381,12.473,5.705,17.221,2.266,96.193,133.858
2382,12.517,5.499,16.912,2.292,91.989,129.209
2383,12.422,5.499,17.143,2.391,91.548,129.003
2384,12.446,7.36,17.116,2.469,102.432,141.822
2385,12.672,5.592,17.17,2.318,98.911,136.664
2386,12.231,5.47,16.737,2.462,93.646,130.546
2387,11.3,5.491,17.221,2.343,91.693,128.048
2388,12.822,5.468,18.761,2.403,98.292,137.746
2389,12.322,5.549,16.759,2.352,100.654,137.636
2390,12.452,5.468,17.062,2.301,100.442,137.724
2391,12.51,5.61,18.36,2.527,94.335,133.342
2392,12.858,5.51,17.437,2.283,105.658,143.745
2393,12.273,5.507,17.405,2.588,100.913,138.687
2394,12.271,5.606,16.795,2.28,98.041,134.994
2395,12.161,5.566,16.633,2.315,95.684,132.36
2396,18.113,10.233,17.369,2.311,110.51,158.536
2397,10.851,5.592,17.731,2.463,103.17,139.807
2398,12.672,6.055,18.141,2.487,102.895,142.25
2399,12.704,5.82,18.157,2.484,90.232,129.397
2400,12.811,5.672,17.517,2.3,92.281,130.581
2401,12.546,5.651,19.414,2.463,105.794,145.868
2402,12.602,5.578,17.344,2.331,96.481,134.337
2403,12.832,5.512,16.896,2.349,106.751,144.34
2404,13.11,5.876,18.754,2.359,105.643,145.742
2405,12.408,5.64,17.756,2.344,101.344,139.493
2406,12.534,5.521,17.379,2.342,99.681,137.456
2407,12.474,5.494,16.591,2.287,92.414,129.26
2408,12.471,5.44,16.728,2.356,104.725,141.72
2409,12.734,5.509,16.981,2.302,102.016,139.542
2410,12.198,5.483,17.534,2.322,112.336,149.873
2411,12.439,5.424,16.63,2.314,112.351,149.158
2412,11.105,5.493,16.657,2.238,92.016,127.509
2413,12.355,7.331,17.269,2.29,104.913,144.157
2414,12.293,5.432,16.833,2.289,101.253,138.099
2415,10.728,5.457,16.57,2.318,93.402,128.475
2416,12.641,5.512,16.973,2.26,103.214,140.6
2417,12.204,5.452,16.739,2.278,97.107,133.78
2418,12.279,5.426,19.661,3.105,113.134,153.606
2419,12.659,5.496,16.544,2.272,91.522,128.494
2420,13.227,5.589,16.617,2.288,111.279,149.0
2421,12.176,5.719,17.86,2.318,103.798,141.871
2422,12.413,5.545,16.888,2.297,96.328,133.472
2423,12.498,5.507,16.915,2.307,92.58,129.807
2424,13.212,5.45,16.85,2.312,89.815,127.639
2425,12.218,5.472,17.469,2.293,116.203,153.654
2426,12.258,5.612,17.849,2.407,99.003,137.129
2427,12.695,5.591,17.007,2.337,100.089,137.718
2428,12.583,5.488,17.311,2.338,107.735,145.455
2429,10.491,5.407,18.657,2.471,102.483,139.509
2430,12.305,5.464,16.811,2.27,95.606,132.456
2431,12.25,5.459,17.585,2.418,119.981,157.693
2432,11.414,5.55,16.503,2.587,104.674,140.728
2433,18.313,7.581,29.236,2.666,97.274,155.07
2434,12.422,5.53,17.1,2.315,101.128,138.494
2435,10.664,5.45,16.819,2.297,89.276,124.505
2436,12.751,5.427,17.047,2.283,90.239,127.746
2437,12.398,5.465,17.349,2.308,102.896,140.415
2438,12.131,5.407,16.778,2.272,92.244,128.833
2439,12.315,5.43,16.961,2.288,88.013,125.007
2440,12.589,5.429,16.725,2.317,116.486,153.547
2441,12.182,5.416,18.634,2.304,106.547,145.082
2442,12.207,5.624,17.097,2.445,101.952,139.325
2443,12.324,5.435,16.745,2.248,96.926,133.678
2444,12.485,5.417,16.502,2.367,107.085,143.856
2445,12.533,5.456,16.747,2.266,99.83,136.833
2446,12.409,5.402,16.6,2.26,97.208,133.878
2447,12.482,5.474,16.903,2.271,93.578,130.708
2448,12.944,5.802,17.169,2.521,117.602,156.038
2449,12.571,5.604,19.206,4.389,101.981,143.751
2450,12.304,5.553,17.139,2.245,135.305,172.546
2451,12.067,7.571,25.394,5.384,129.102,179.518
2452,16.57,11.064,33.217,6.0,157.35,224.2
2453,20.739,11.493,36.125,4.275,173.182,245.813
2454,17.735,9.212,19.061,2.382,139.488,187.878
2455,21.364,10.246,29.132,4.146,150.554,215.442
2456,13.483,5.298,15.119,2.249,190.204,226.354
2457,14.972,5.069,14.89,2.375,189.483,226.789
2458,19.719,11.159,32.374,4.185,163.015,230.451
2459,13.137,8.142,27.623,2.351,142.09,193.343
2460,12.963,5.544,29.79,4.227,176.36,228.884
2461,20.094,11.429,31.916,4.188,171.815,239.442
2462,21.635,11.16,29.329,4.181,162.361,228.665
2463,19.484,11.19,29.148,7.218,163.004,230.044
2464,20.183,11.308,38.504,4.611,170.106,244.711
2465,18.858,12.229,35.639,2.803,154.223,223.751
2466,13.961,5.773,17.126,2.441,178.41,217.712
2467,21.603,15.897,45.592,2.236,133.693,219.021
2468,23.823,9.634,26.993,2.394,183.608,246.453
2469,15.649,6.262,21.23,2.917,143.549,189.607
2470,12.461,5.506,17.085,2.301,103.621,140.972
2471,12.49,5.536,17.266,2.361,97.468,135.121
2472,12.745,5.65,17.189,2.283,91.561,129.429
2473,12.343,5.499,16.906,2.305,112.324,149.377
2474,12.494,5.565,19.787,2.346,102.642,142.834
2475,12.394,5.576,17.628,2.267,112.357,150.222
2476,12.451,5.502,16.377,2.287,113.214,149.831
2477,12.487,5.623,17.175,2.29,110.714,148.289
2478,13.01,5.609,18.093,2.577,108.721,148.011
2479,12.993,5.757,18.231,2.346,100.313,139.64
2480,12.501,5.54,16.96,2.257,125.393,162.65
2481,13.168,5.732,18.052,2.31,112.201,151.463
2482,12.325,5.473,16.868,2.27,117.046,153.982
2483,12.681,5.616,17.547,2.331,100.098,138.274
2484,11.104,5.545,17.314,2.256,95.677,131.897
2485,12.757,5.498,17.34,2.314,109.436,147.345
2486,12.238,5.504,17.009,2.311,102.792,139.853
2487,12.36,5.428,16.725,2.351,101.802,138.665
2488,13.402,5.86,18.488,2.396,118.704,158.85
2489,12.614,5.545,17.278,2.401,119.162,157.0
2490,11.845,5.444,16.821,2.305,107.493,143.909
2491,11.439,5.659,17.28,2.314,102.097,138.788
2492,12.872,5.537,16.955,2.446,111.121,148.931
2493,12.649,5.6,17.221,2.347,103.89,141.707
2494,12.378,5.619,18.221,2.436,109.873,148.527
2495,12.405,5.506,16.917,2.331,97.905,135.064
2496,12.309,5.443,16.698,2.299,76.995,113.744
2497,15.795,7.448,28.856,2.32,103.077,157.496
2498,13.139,6.052,16.875,2.273,108.076,146.415
2499,12.304,5.513,16.804,2.405,98.499,135.524
2500,12.261,5.478,16.793,2.426,101.595,138.553
2501,12.154,5.423,16.761,2.287,94.931,131.557
2502,13.114,7.309,17.301,2.269,110.97,150.962
2503,12.793,5.552,17.265,2.383,99.245,137.238
2504,12.166,5.61,17.061,2.33,108.821,145.988
2505,10.859,5.548,17.17,2.568,93.344,129.489
2506,12.557,5.477,16.794,2.337,107.617,144.782
2507,12.333,5.516,17.338,2.341,108.237,145.765
2508,12.916,5.663,18.185,2.548,87.128,126.44
2509,12.782,5.72,20.647,2.453,103.709,145.311
2510,12.64,6.131,18.967,2.592,111.92,152.251
2511,12.311,5.461,16.952,2.295,105.511,142.53
2512,21.227,6.054,19.077,2.615,104.952,153.924
2513,8.682,4.314,11.196,1.671,76.658,102.521
2514,8.547,4.227,11.049,1.823,80.654,106.301
2515,8.65,4.284,11.952,1.675,77.142,103.702
