frame,read_ms,preprocess_ms,inference_ms,postprocess_ms,draw_write_ms,total_ms
536,12.78,5.772,17.916,2.389,94.719,133.576
537,12.298,6.638,17.841,2.546,88.364,127.686
538,12.579,5.521,16.752,2.218,100.882,137.953
539,12.602,5.776,17.346,2.392,97.844,135.961
540,12.741,5.712,17.454,2.517,100.04,138.464
541,18.644,8.635,20.07,2.53,141.599,191.477
542,22.692,11.155,35.526,5.564,162.556,237.494
543,12.613,5.279,16.7,2.484,193.006,230.083
544,22.06,11.354,31.704,4.262,164.456,233.836
545,20.535,11.408,18.73,6.472,162.548,219.693
546,22.025,8.961,31.151,4.087,201.841,268.066
547,20.904,12.271,29.879,4.13,173.234,240.419
548,20.906,11.32,39.754,4.155,144.335,220.47
549,12.77,5.87,19.678,2.066,128.558,168.943
550,25.948,11.12,32.43,4.313,188.414,262.226
551,21.222,11.343,32.093,4.185,177.004,245.847
552,16.608,11.214,31.996,4.29,144.815,208.923
553,22.308,10.526,37.122,4.173,155.515,229.644
554,23.769,9.081,31.192,4.08,185.004,253.126
555,20.237,11.378,32.659,6.766,150.928,221.968
556,12.172,6.928,16.397,4.203,169.003,208.702
557,24.398,9.472,23.761,5.188,133.274,196.093
558,12.212,5.337,18.224,2.504,170.533,208.811
559,21.81,11.176,44.615,5.711,102.236,185.549
560,12.438,5.57,17.201,2.285,102.108,139.602
561,12.466,5.668,17.513,2.395,92.686,130.727
562,12.752,5.688,19.027,2.219,119.578,159.263
563,12.68,5.733,17.375,2.277,99.229,137.295
564,12.228,5.45,17.176,2.326,82.517,119.698
565,12.206,5.515,16.758,2.387,96.85,133.716
566,13.001,5.574,17.767,2.353,105.386,144.08
567,12.309,5.39,17.038,2.23,98.137,135.104
568,12.807,6.021,17.986,2.225,96.954,135.993
569,12.403,5.458,17.376,2.302,93.131,130.67
570,12.49,7.524,18.857,2.4,118.364,159.635
571,12.335,5.748,18.153,2.585,108.126,146.948
572,12.784,5.521,17.233,2.247,103.161,140.945
573,12.462,5.371,18.215,2.367,92.159,130.575
574,12.484,5.482,16.843,2.303,109.955,147.067
575,12.651,5.545,18.025,2.553,112.869,151.643
576,12.581,5.584,17.654,2.42,85.532,123.771
577,12.415,5.789,17.428,2.388,108.114,146.133
578,12.625,5.307,17.012,2.253,114.501,151.697
579,12.166,5.685,17.427,2.489,99.277,137.044
580,12.408,5.552,17.541,2.305,109.426,147.232
581,12.474,5.482,16.947,2.236,93.341,130.48
582,12.757,5.871,17.877,2.345,113.282,152.132
583,13.503,5.834,19.512,2.675,108.491,150.015
584,13.031,5.749,17.732,2.389,113.185,152.087
585,11.19,5.397,17.45,2.413,95.128,131.577
586,12.507,5.43,16.547,2.277,107.03,143.791
587,12.28,5.624,17.631,2.321,100.896,138.751
588,12.46,5.556,17.054,2.199,83.484,120.753
589,12.267,5.451,16.634,2.195,99.275,135.822
590,12.507,5.575,16.453,2.348,107.22,144.103
591,11.099,5.689,17.093,2.254,100.216,136.35
592,10.995,5.508,27.393,4.285,103.278,151.458
593,12.735,5.594,16.797,2.317,93.992,131.434
594,12.766,5.515,16.66,2.211,109.106,146.258
595,12.43,5.435,16.719,2.238,99.73,136.553
596,12.614,5.625,17.025,2.23,101.544,139.037
597,12.723,5.498,17.214,2.284,93.676,131.395
598,12.765,5.384,16.78,2.393,104.634,141.956
599,12.348,5.491,17.052,2.436,114.327,151.655
600,11.487,5.959,19.06,2.556,86.637,125.7
601,12.576,6.227,17.3,2.28,102.192,140.574
602,11.877,5.62,19.689,2.349,107.501,147.036
603,12.849,5.497,18.159,2.432,98.882,137.819
604,12.941,5.612,17.569,2.259,103.225,141.607
605,12.445,5.512,19.14,2.314,95.009,134.42
606,12.535,5.592,16.738,2.303,107.501,144.67
607,14.962,6.234,18.638,2.321,111.722,153.877
608,12.463,5.518,18.285,2.286,101.489,140.041
609,12.573,5.461,17.049,2.338,92.819,130.241
610,12.473,5.585,16.891,2.206,106.847,144.002
611,13.184,5.702,18.591,2.432,108.324,148.233
612,12.63,5.564,19.551,2.378,84.334,124.459
613,12.58,5.414,16.928,2.245,97.783,134.951
614,12.546,5.489,16.846,2.322,121.354,158.556
615,11.88,5.649,17.831,2.339,108.976,146.676
616,13.798,6.015,20.634,2.53,97.708,140.685
617,12.853,5.475,20.445,2.494,92.74,134.007
618,12.554,5.549,17.118,2.496,105.128,142.845
619,10.829,5.557,17.166,2.379,99.949,135.88
620,12.143,5.755,16.793,2.19,102.272,139.153
621,12.356,5.551,17.312,2.298,94.707,132.224
622,17.918,7.793,20.658,2.403,114.283,163.055
623,12.39,5.637,16.695,2.238,98.577,135.537
624,12.099,5.359,17.315,2.436,84.658,121.867
625,12.828,5.77,17.419,2.319,104.178,142.513
626,12.722,5.496,16.928,2.205,111.468,148.82
627,13.091,5.615,17.43,2.305,100.327,138.768
628,12.603,5.547,17.15,2.344,96.864,134.508
629,12.855,5.386,17.158,2.366,105.334,143.099
630,11.836,6.299,21.012,2.239,139.154,180.54
631,20.906,11.466,38.723,4.302,164.676,240.074
632,20.6,11.245,31.562,4.193,165.387,232.987
633,21.2,11.283,31.587,4.144,153.752,221.965
634,20.582,11.186,33.892,4.173,168.994,238.827
635,12.132,5.205,16.136,2.028,196.588,232.089
636,12.372,5.24,18.518,4.348,176.599,217.077
637,24.932,11.366,31.993,4.371,166.982,239.643
638,22.931,12.754,36.999,2.544,164.966,240.195
639,29.024,11.544,32.872,4.113,134.852,212.406
640,20.086,11.065,33.166,4.403,175.776,244.496
641,21.888,13.364,32.294,4.178,158.544,230.267
642,20.204,11.269,33.586,5.599,173.344,244.003
643,18.762,13.057,29.292,4.129,177.793,243.034
644,19.169,9.007,29.52,4.166,169.359,231.221
645,21.762,11.608,40.544,2.998,139.226,216.138
646,18.308,11.351,37.659,6.567,170.389,244.274
647,14.835,7.891,22.273,4.461,152.5,201.96
648,19.963,11.189,36.982,3.509,143.996,215.639
649,11.786,5.526,17.138,2.559,96.571,133.58
650,13.178,5.45,16.652,2.201,106.884,144.365
651,12.665,5.339,16.816,2.274,98.384,135.477
652,12.579,5.49,17.438,2.229,94.234,131.97
653,12.492,5.494,16.884,2.231,93.397,130.499
654,12.755,5.326,16.699,2.245,104.574,141.599
655,12.363,5.456,16.663,2.211,110.555,147.247
656,12.513,5.437,18.01,2.509,95.528,133.997
657,13.367,5.752,17.738,2.338,89.198,128.393
658,13.912,6.245,17.594,2.376,103.47,143.598
659,12.615,5.431,16.948,2.258,100.511,137.763
660,12.95,5.607,17.616,2.4,81.894,120.466
661,12.543,5.499,17.089,2.344,98.359,135.833
662,12.541,5.278,16.494,2.208,102.603,139.124
663,12.906,5.407,16.928,2.35,112.352,149.944
664,12.383,5.589,17.072,2.242,94.688,131.974
665,12.337,5.409,16.719,2.251,92.778,129.492
666,12.841,5.51,16.762,2.169,105.073,142.356
667,12.623,5.398,16.883,2.404,97.001,134.309
668,12.548,5.696,16.999,2.201,100.279,137.723
669,12.308,5.413,16.892,2.228,90.824,127.665
670,12.626,5.409,16.256,2.318,104.549,141.158
671,15.414,5.392,18.938,2.588,108.738,151.07
672,12.676,5.466,17.081,2.215,84.635,122.073
673,11.925,5.255,16.873,2.2,95.144,131.398
674,12.743,5.446,16.658,2.333,106.944,144.124
675,12.553,5.43,16.642,2.483,100.468,137.576
676,12.498,5.404,16.91,2.325,92.437,129.574
677,12.364,5.284,16.601,2.222,84.809,121.279
678,12.623,5.309,16.213,2.164,106.863,143.173
679,20.955,5.538,17.29,2.782,94.927,141.492
680,11.49,5.496,17.253,4.298,101.567,140.104
681,12.302,5.444,16.958,2.22,89.525,126.448
682,12.564,5.463,16.358,2.386,102.631,139.402
683,12.673,5.488,17.1,2.428,99.305,136.994
684,12.063,5.346,16.711,2.239,84.072,120.432
685,12.142,5.521,16.711,2.274,94.55,131.198
686,12.808,5.675,17.016,2.431,121.942,159.872
687,12.625,5.479,17.175,2.468,99.631,137.379
688,12.283,5.585,17.126,2.266,94.611,131.87
689,12.448,5.569,17.159,2.342,87.368,124.886
690,12.41,5.446,16.48,2.184,106.905,143.425
691,12.517,5.575,16.836,2.219,97.582,134.729
692,12.154,5.546,17.077,2.22,90.739,127.736
693,12.35,5.378,16.858,2.438,110.389,147.413
694,12.501,5.432,20.121,2.485,117.071,157.61
695,11.231,5.446,17.249,2.258,101.569,137.754
696,12.443,5.517,17.369,2.249,81.496,119.074
697,12.427,5.398,16.866,2.229,92.792,129.712
698,12.399,5.455,17.015,2.259,104.383,141.511
699,12.588,5.397,17.289,2.257,94.054,131.585
700,12.489,5.489,16.792,2.256,103.002,140.028
701,12.67,6.091,17.547,2.287,111.314,149.91
702,13.51,5.667,17.362,2.287,109.496,148.323
703,12.375,5.583,17.084,2.43,96.684,134.157
704,12.497,5.373,17.149,2.248,96.491,133.76
705,12.326,5.542,17.313,2.287,97.069,134.538
706,12.357,5.392,16.85,2.296,105.632,142.527
707,12.602,5.613,16.861,2.493,96.401,133.97
708,12.46,5.496,17.5,2.307,83.105,120.868
709,12.39,5.374,17.011,2.319,110.293,147.386
710,10.86,5.585,16.663,2.334,118.614,154.056
711,12.315,5.485,17.295,2.345,97.716,135.156
712,12.7,5.652,17.551,2.346,98.363,136.611
713,11.718,5.387,17.06,2.264,88.315,124.744
714,11.757,5.804,16.57,2.249,116.64,153.021
715,11.809,5.691,17.776,2.37,100.011,137.656
716,12.419,5.824,18.739,2.358,104.918,144.257
717,12.232,5.491,17.133,2.3,91.417,128.572
718,12.442,5.465,16.615,2.21,100.618,137.351
719,12.887,5.368,17.093,2.267,99.601,137.218
720,12.402,5.472,16.804,2.416,81.922,119.016
721,12.404,5.415,16.532,2.404,93.947,130.701
722,12.715,5.665,25.027,2.325,137.713,183.445
723,15.799,13.753,33.543,2.741,142.865,208.701
724,13.568,5.361,18.621,2.25,159.918,199.718
725,20.899,9.408,33.273,4.152,148.725,216.456
726,22.991,11.086,31.946,4.19,182.328,252.54
727,21.621,6.021,18.397,2.312,187.216,235.568
728,20.396,9.033,33.191,4.412,178.03,245.062
729,21.333,12.456,29.267,6.32,147.995,217.371
730,14.052,5.378,23.601,3.751,160.232,207.014
731,19.587,10.57,35.098,4.513,168.481,238.249
732,17.204,12.265,30.205,4.161,148.738,212.574
733,22.66,11.314,31.621,4.313,153.896,223.804
734,20.958,9.269,31.736,4.332,202.299,268.593
735,20.798,9.966,30.244,4.204,171.984,237.196
736,24.586,11.223,32.381,4.127,160.31,232.626
737,20.66,11.511,34.44,7.027,172.581,246.219
738,13.321,5.7,15.828,3.44,144.618,182.906
739,66.785,6.494,23.594,4.242,135.28,236.396
740,12.609,5.486,17.884,2.626,197.772,236.376
741,12.528,5.314,16.82,2.233,97.387,134.282
742,13.641,6.255,20.009,2.444,105.995,148.344
743,12.586,5.409,17.059,2.229,99.052,136.335
744,12.89,5.605,18.365,2.265,95.438,134.564
745,11.844,5.619,17.164,2.295,93.238,130.16
746,13.15,5.462,16.516,2.338,88.717,126.183
747,11.217,5.533,15.397,2.093,104.276,138.515
748,12.672,5.337,16.891,2.61,98.922,136.431
749,14.206,5.5,16.916,2.197,96.141,134.96
750,12.305,5.234,17.298,2.275,95.132,132.244
751,12.27,5.299,17.032,2.27,93.023,129.894
752,12.458,5.328,16.807,2.261,120.755,157.609
753,10.892,5.485,17.061,2.328,96.001,131.767
754,12.73,5.945,17.366,2.365,96.077,134.483
755,12.353,5.531,16.798,2.446,89.169,126.297
756,12.96,5.722,17.267,2.424,102.157,140.531
757,12.804,5.427,16.644,2.361,99.845,137.08
758,12.521,5.375,16.701,2.313,91.053,127.963
759,13.202,5.399,17.091,2.23,87.17,125.092
760,12.803,5.507,19.058,2.379,120.814,160.561
761,12.957,5.432,16.616,2.522,98.764,136.292
762,10.898,5.458,17.265,2.357,94.535,130.513
763,12.764,5.763,17.356,2.369,91.387,129.638
764,10.591,5.415,16.415,2.264,104.378,139.064
765,12.799,5.427,17.229,2.226,94.093,131.773
766,12.158,5.276,20.01,2.949,96.124,136.517
767,12.473,5.516,16.801,2.515,88.814,126.119
768,12.569,5.46,18.874,2.482,104.422,143.806
769,12.369,5.43,16.683,2.252,98.245,134.979
770,12.595,5.49,16.794,2.484,90.987,128.35
771,12.475,5.575,17.131,2.389,85.586,123.156
772,12.642,5.505,16.549,2.257,103.095,140.048
773,12.514,5.531,16.839,2.228,97.104,134.215
774,12.596,5.293,18.322,2.594,88.995,127.8
775,12.347,5.449,16.626,2.27,88.502,125.196
776,12.942,5.445,18.116,2.29,115.987,154.78
777,12.467,5.358,16.806,2.292,96.067,132.99
778,10.999,5.398,17.219,2.251,90.544,126.411
779,12.419,5.913,17.003,2.391,82.127,119.853
780,12.521,5.306,16.458,2.348,93.611,130.245
781,12.667,5.317,16.862,2.675,98.38,135.901
782,12.339,5.574,16.859,2.413,85.297,122.483
783,12.504,5.556,16.617,2.236,88.145,125.058
784,12.101,5.506,17.138,2.224,106.56,143.528
785,12.351,5.51,16.662,2.333,91.534,128.39
786,12.382,5.391,17.138,2.554,89.485,126.95
787,11.181,5.509,17.531,2.369,81.695,118.286
788,12.612,5.419,16.877,2.198,108.656,145.762
789,12.39,5.498,17.058,3.152,90.991,129.089
790,12.952,5.505,16.925,2.345,85.014,122.739
791,12.435,5.47,17.099,2.239,90.049,127.292
792,17.264,5.662,17.387,2.325,99.767,142.405
793,12.974,5.463,17.382,2.437,99.163,137.42
794,12.635,5.539,18.344,2.397,88.8,127.715
795,12.86,5.719,18.273,2.555,81.202,120.61
796,12.911,5.482,16.288,2.416,112.981,150.078
797,13.214,5.741,16.867,2.331,90.37,128.524
798,12.055,5.456,16.676,2.27,83.626,120.083
799,12.204,5.427,16.926,2.284,93.043,129.885
800,12.483,5.395,16.331,2.185,112.491,148.885
801,12.357,5.439,17.525,2.688,95.298,133.308
802,10.946,5.466,17.415,2.566,82.529,118.922
803,12.525,5.62,16.916,2.416,77.014,114.491
804,12.825,5.331,18.062,3.142,100.677,140.037
805,12.457,5.341,16.936,2.259,92.868,129.861
806,12.552,5.431,17.125,2.561,81.39,119.059
807,12.505,5.424,17.128,2.32,88.699,126.076
808,12.717,5.59,16.531,2.411,101.933,139.181
809,12.385,5.605,17.835,2.415,88.069,126.309
810,12.592,5.534,17.598,2.353,80.175,118.252
811,11.05,5.565,17.429,2.335,79.622,116.001
812,13.413,5.993,18.269,2.465,102.653,142.794
813,12.448,5.449,17.343,2.235,86.204,123.678
814,12.362,5.608,17.408,2.332,80.945,118.655
815,12.386,5.678,17.165,2.313,84.383,121.925
816,15.258,5.945,18.265,2.429,141.772,183.67
817,20.558,11.415,41.372,2.947,132.122,208.413
818,12.035,5.34,15.389,2.209,135.769,170.742
819,18.208,12.256,31.857,4.135,124.164,190.62
820,19.11,11.288,29.385,6.275,205.111,271.169
821,24.232,10.351,32.18,4.52,128.552,199.835
822,19.109,8.566,35.494,4.416,138.088,205.674
823,12.552,5.501,15.148,2.103,152.163,187.468
824,22.324,11.264,29.427,4.229,187.291,254.535
825,23.927,9.567,34.65,2.322,134.709,205.175
826,20.406,11.23,36.499,6.679,139.108,213.922
827,22.739,9.39,32.112,6.216,126.01,196.467
828,21.748,12.185,24.229,2.405,113.21,173.777
829,94.39,5.489,14.767,2.286,113.266,230.199
830,21.011,11.27,31.117,4.298,135.789,203.485
831,23.704,11.372,29.631,6.266,146.68,217.653
