frame,read_ms,preprocess_ms,inference_ms,postprocess_ms,total_ms
0,371.418,43.75,21.731,324.667,761.566
1,19.047,10.443,21.921,2.654,54.065
2,63.117,6.236,18.243,2.533,90.129
3,80.932,7.282,19.416,2.679,110.309
4,28.616,5.719,19.297,2.676,56.307
5,51.509,5.747,18.74,2.467,78.463
6,18.414,5.652,18.68,2.519,45.265
7,96.861,6.009,19.013,2.472,124.354
8,13.408,5.589,18.574,2.643,40.214
9,71.201,5.928,16.361,2.02,95.51
10,13.314,5.688,18.731,2.532,40.265
11,89.137,6.05,16.594,1.965,113.746
12,13.293,5.634,18.75,2.794,40.47
13,55.948,5.834,19.536,2.451,83.769
14,13.705,5.532,18.579,2.493,40.309
15,96.66,11.885,21.056,2.893,132.495
16,12.914,5.65,18.23,2.487,39.28
17,50.281,5.686,22.156,2.582,80.705
18,13.744,5.543,18.532,2.373,40.192
19,90.033,5.973,14.994,1.978,112.979
20,13.278,5.608,18.604,2.562,40.052
21,57.982,5.974,18.644,2.471,85.072
22,13.471,5.736,18.46,2.353,40.02
23,87.529,5.803,15.941,1.724,110.997
24,13.101,5.391,18.162,2.289,38.942
25,58.165,5.755,19.487,2.554,85.961
26,11.616,5.397,18.418,2.505,37.935
27,96.492,6.103,13.392,1.833,117.821
28,11.288,5.384,18.341,2.485,37.498
29,61.395,5.861,17.097,1.954,86.307
30,13.856,5.545,22.203,2.429,44.033
31,103.598,5.904,16.585,1.75,127.837
32,13.034,5.241,18.012,2.477,38.763
33,60.821,5.682,18.83,2.57,87.903
34,13.724,5.548,18.055,2.564,39.891
35,88.215,5.808,17.229,1.881,113.132
36,11.332,5.314,17.951,2.535,37.131
37,62.852,5.829,16.106,1.759,86.545
38,13.669,5.56,17.722,2.518,39.47
39,86.06,5.918,16.127,1.912,110.018
40,12.878,5.505,18.811,2.418,39.612
41,57.186,5.596,18.591,2.555,83.927
42,14.958,5.649,17.903,2.509,41.019
43,84.9,5.932,16.924,1.939,109.695
44,12.95,5.915,22.21,2.595,43.67
45,60.82,5.629,21.211,3.032,90.692
46,36.032,5.606,17.76,2.376,61.775
47,64.275,5.865,19.514,2.394,92.048
48,26.321,5.654,18.135,2.665,52.775
49,50.565,5.762,18.847,6.283,81.458
50,28.483,9.428,19.476,2.396,59.782
51,82.167,5.957,16.956,1.903,106.982
52,12.897,5.258,17.893,2.532,38.579
53,65.504,5.83,17.975,1.835,91.143
54,13.259,5.361,18.304,2.504,39.428
55,85.909,5.902,16.226,1.904,109.941
56,12.806,6.223,19.795,2.977,41.801
57,58.807,5.696,18.329,1.94,84.771
58,13.297,5.423,22.164,2.569,43.452
59,83.548,5.877,25.191,2.959,117.577
60,20.103,5.613,18.309,2.653,46.678
61,56.089,5.777,18.73,2.474,83.07
62,18.147,5.753,17.814,2.366,44.081
63,83.807,6.124,16.625,1.958,108.514
64,11.03,5.28,18.522,2.559,37.39
65,63.167,6.033,17.708,1.886,88.793
66,13.198,5.267,17.61,2.299,38.374
67,85.288,5.807,17.336,1.742,110.174
68,13.072,5.506,18.925,2.358,39.861
69,58.821,5.807,18.642,2.47,85.74
70,14.051,5.528,18.042,2.475,40.096
71,81.734,6.329,20.373,2.001,110.437
72,13.714,6.074,19.288,2.579,41.655
73,67.841,5.962,18.498,2.216,94.518
74,14.11,5.653,18.391,2.497,40.651
75,90.184,6.728,20.173,2.635,119.721
76,29.398,5.658,18.421,2.527,56.003
77,49.166,8.517,18.99,2.521,79.193
78,19.549,5.624,18.14,2.531,45.845
79,72.808,5.618,19.783,2.65,100.859
80,15.403,5.633,18.647,2.303,41.985
81,54.321,5.931,18.81,2.45,81.511
82,20.959,5.643,17.592,2.479,46.674
83,73.185,5.882,19.54,2.436,101.043
84,17.903,5.766,18.653,2.466,44.788
85,56.478,5.76,19.09,2.572,83.9
86,16.333,5.629,18.061,2.512,42.535
87,83.65,5.916,18.026,1.869,109.462
88,12.776,5.596,18.66,2.302,39.334
89,58.067,5.639,22.563,5.099,91.368
90,31.415,5.617,18.043,2.469,57.543
91,74.336,5.748,19.913,1.861,101.857
92,12.882,5.467,18.431,2.641,39.422
93,62.837,5.844,17.73,1.834,88.245
94,13.633,5.904,17.947,2.399,39.882
95,81.355,5.821,17.556,1.911,106.643
96,12.812,5.402,18.211,2.3,38.725
97,55.927,5.634,18.503,2.648,82.711
98,13.213,5.374,18.182,2.508,39.276
99,81.716,5.877,17.7,2.032,107.326
100,12.979,5.454,18.59,2.56,39.582
101,55.067,7.002,19.013,2.679,83.761
102,18.586,5.76,18.142,2.362,44.849
103,81.845,5.757,17.232,1.903,106.738
104,13.006,5.653,23.167,2.613,44.439
105,68.202,5.974,22.785,2.632,99.593
106,23.231,7.82,17.782,2.604,51.436
107,68.708,5.999,19.122,2.602,96.43
108,16.975,5.716,19.311,2.573,44.575
109,55.148,5.969,21.805,2.928,85.851
110,15.669,5.808,18.133,2.525,42.135
111,80.616,5.75,17.042,1.802,105.211
112,13.321,5.447,18.435,2.536,39.74
113,57.779,5.891,19.019,2.642,85.331
114,12.593,5.349,18.118,2.538,38.598
115,81.515,5.785,20.333,1.884,109.517
116,12.864,5.309,17.966,2.443,38.583
117,54.068,5.807,18.566,2.537,80.978
118,14.097,5.31,18.553,2.447,40.407
119,95.38,5.971,21.138,2.931,125.419
120,18.616,5.486,18.278,2.329,44.708
121,53.238,5.649,19.184,2.549,80.62
122,18.336,5.506,18.34,2.395,44.577
123,78.562,5.795,19.49,2.694,106.541
124,13.848,6.691,19.378,2.394,42.311
125,53.724,5.959,18.908,2.514,81.105
126,14.21,5.763,18.239,2.305,40.518
127,84.714,5.919,16.329,1.761,108.724
128,13.235,5.368,17.888,2.359,38.85
129,56.131,5.869,18.769,2.332,83.101
130,13.309,5.525,21.422,2.613,42.87
131,83.165,5.825,17.403,1.811,108.205
132,11.37,5.717,19.445,2.624,39.157
133,64.025,5.883,19.117,2.704,91.729
134,18.831,5.731,18.163,2.479,45.203
135,95.222,6.034,20.578,2.667,124.501
136,16.599,5.456,18.711,2.574,43.34
137,55.041,5.879,18.99,2.372,82.282
138,14.052,5.549,22.733,3.36,45.694
139,81.993,5.7,16.955,1.892,106.539
140,13.022,5.438,18.203,2.384,39.046
141,54.52,5.787,23.951,3.435,87.692
142,28.468,6.08,36.417,6.205,77.17
143,116.768,7.25,31.185,2.378,157.581
144,25.317,10.456,46.043,4.391,86.207
145,61.869,7.959,37.261,4.454,111.543
146,65.12,11.538,35.758,6.5,118.915
147,117.447,12.556,30.773,6.387,167.163
148,66.875,11.056,33.166,4.353,115.449
149,66.202,11.614,33.12,6.378,117.314
150,48.68,13.722,43.909,10.812,117.122
151,73.906,19.91,42.24,2.48,138.536
152,25.822,11.501,33.091,6.474,76.888
153,102.479,11.575,32.548,5.94,152.542
154,29.255,11.415,32.479,4.415,77.564
155,141.603,11.824,35.94,4.364,193.73
156,30.817,11.333,35.886,4.374,82.409
157,70.107,9.53,28.028,5.377,113.041
158,85.138,20.341,45.191,2.74,153.41
159,26.03,16.561,31.506,3.629,77.726
160,87.158,10.0,16.681,2.305,116.144
161,13.14,5.583,17.614,2.813,39.149
162,130.154,11.381,27.59,2.632,171.756
163,13.377,9.809,26.438,2.162,51.786
164,146.589,5.623,16.3,2.314,170.825
165,22.4,11.204,35.617,5.585,74.806
166,101.143,11.643,33.358,6.423,152.567
167,94.067,9.753,35.997,5.772,145.588
168,90.263,13.723,32.826,6.29,143.102
169,22.685,11.216,32.237,4.254,70.392
170,125.377,11.569,32.955,4.276,174.176
171,57.296,13.642,36.284,4.362,111.584
172,127.528,15.713,37.866,3.178,184.285
173,22.219,9.651,42.515,6.583,80.968
174,102.819,9.927,27.54,2.366,142.652
175,82.895,11.609,46.307,6.41,147.221
176,18.743,11.403,31.462,3.58,65.187
177,102.0,11.765,36.612,3.191,153.568
178,22.926,11.819,43.74,6.944,85.429
179,152.697,10.199,42.768,3.302,208.965
180,21.79,6.122,19.003,3.033,49.949
181,54.551,5.993,19.253,2.756,82.554
182,18.765,5.614,18.118,2.48,44.976
183,78.913,5.821,19.144,1.921,105.799
184,22.347,14.194,34.045,2.489,73.075
185,30.519,6.042,17.853,2.447,56.861
186,46.701,5.827,18.188,2.854,73.571
187,44.027,6.129,19.817,2.679,72.652
188,56.38,5.999,20.844,2.776,85.999
189,19.413,5.651,19.329,2.617,47.01
190,59.533,5.809,18.837,2.639,86.817
191,37.845,5.45,18.544,2.6,64.439
192,52.163,5.652,19.093,2.736,79.645
193,24.218,5.753,18.644,2.62,51.235
194,43.769,5.691,18.061,2.551,70.072
195,44.14,5.562,18.379,2.597,70.678
196,47.998,5.684,19.42,2.664,75.766
197,18.675,5.659,20.355,2.365,47.054
198,54.43,6.017,18.342,72.296,151.086
199,17.716,5.688,18.539,2.433,44.376
200,75.086,5.76,12.59,1.922,95.358
201,13.35,10.066,18.066,2.561,44.043
202,59.814,5.692,18.519,2.316,86.341
203,40.709,6.126,19.355,2.663,68.854
204,56.146,5.794,18.915,2.538,83.393
205,13.496,10.042,18.524,2.477,44.537
206,58.167,6.439,18.523,2.528,85.658
207,41.642,15.983,46.151,2.664,106.44
208,20.814,5.64,18.84,2.512,47.806
209,55.603,5.798,19.453,2.461,83.315
210,15.674,5.607,18.237,2.492,42.01
211,77.605,5.935,19.673,2.076,105.289
212,13.683,5.913,18.739,2.61,40.945
213,84.61,4.6,12.149,1.899,103.259
214,13.163,5.423,18.522,2.62,39.728
215,76.013,5.77,21.126,2.436,105.346
216,19.133,5.688,17.865,2.509,45.196
217,53.12,5.63,18.546,2.175,79.471
218,13.156,5.38,17.712,2.23,38.478
219,79.231,10.035,17.344,1.832,108.442
220,17.586,5.652,20.771,2.318,46.328
221,45.849,5.641,19.506,2.562,73.559
222,25.524,5.968,19.219,2.557,53.269
223,79.508,6.216,19.149,2.632,107.505
224,15.166,5.859,19.271,2.605,42.902
225,60.936,5.744,18.45,1.838,86.968
226,13.986,5.394,18.445,2.525,40.349
227,88.351,13.98,26.413,2.89,131.634
228,15.625,5.708,18.158,2.339,41.831
229,56.162,6.01,18.361,1.822,82.355
230,16.152,5.506,18.15,2.541,42.349
231,89.64,6.869,17.232,1.838,115.579
232,13.107,5.604,18.282,2.487,39.48
233,56.035,9.905,17.914,1.697,85.552
234,17.684,5.557,18.202,2.574,44.018
235,77.142,5.736,19.087,2.672,104.638
236,15.327,5.443,18.139,2.409,41.319
237,53.803,10.313,18.511,1.841,84.468
238,15.627,5.786,18.001,2.336,41.75
239,84.496,5.917,14.117,1.906,106.436
240,13.098,5.262,17.839,2.567,38.766
241,49.112,9.779,18.537,2.399,79.828
242,18.078,5.824,18.853,2.437,45.192
243,110.178,4.554,12.835,1.74,129.307
244,11.79,7.488,19.338,2.618,41.234
245,57.944,10.512,21.082,2.848,92.387
246,18.312,5.571,17.934,2.458,44.276
247,40.936,5.9,16.689,2.183,65.707
248,68.613,5.668,21.265,2.576,98.122
249,20.104,5.572,18.446,2.417,46.54
250,63.229,5.898,14.047,1.806,84.981
251,13.625,9.732,21.122,3.435,47.914
252,49.581,6.092,19.446,2.719,77.838
253,46.229,5.798,18.642,2.441,73.11
254,41.151,5.76,19.128,2.556,68.595
255,31.801,5.87,18.568,2.484,58.722
256,33.637,5.484,18.463,2.379,59.964
257,65.825,12.626,21.27,2.773,102.493
258,55.857,8.105,19.118,2.26,85.34
259,18.825,5.706,18.318,3.044,45.892
260,45.188,5.768,18.486,2.54,71.982
261,55.057,5.875,19.481,2.625,83.038
262,34.764,5.704,18.515,2.775,61.758
263,30.635,10.084,18.887,2.654,62.261
264,40.637,5.788,18.662,2.378,67.465
265,77.217,6.495,22.332,2.913,108.957
266,13.588,5.545,18.282,2.446,39.861
267,55.39,10.184,19.3,2.054,86.928
268,17.989,5.829,18.658,2.388,44.865
269,89.473,5.768,15.581,1.915,112.738
270,13.421,5.684,19.011,2.584,40.701
271,56.011,9.717,18.371,1.846,85.944
272,17.812,5.608,29.591,6.017,59.027
273,82.323,5.821,22.463,3.129,113.736
274,17.509,6.006,19.978,2.587,46.08
275,53.863,10.234,19.779,2.551,86.426
276,18.393,5.836,18.509,2.489,45.227
277,95.708,5.945,12.736,1.805,116.194
278,13.234,5.285,18.57,2.572,39.662
279,56.429,10.515,19.007,1.921,87.873
280,16.266,5.761,18.1,2.465,42.591
281,88.859,5.954,14.159,2.081,111.054
282,13.865,5.774,19.564,2.621,41.824
283,53.726,10.142,19.354,2.068,85.291
284,19.012,5.702,18.257,2.468,45.439
285,74.137,5.877,18.247,1.934,100.195
286,12.821,5.679,19.531,2.747,40.777
287,86.081,5.918,18.126,1.848,111.974
288,13.319,5.758,19.015,2.571,40.663
289,85.386,10.169,13.559,1.914,111.028
290,16.602,5.679,18.371,2.621,43.273
291,48.713,6.034,19.667,2.736,77.15
292,17.254,6.095,19.132,2.57,45.05
293,89.903,5.829,12.6,1.976,110.307
294,11.776,5.66,18.626,2.691,38.754
295,56.035,9.854,15.645,1.87,83.404
296,17.782,5.766,17.927,2.527,44.002
297,87.709,5.72,12.455,1.91,107.795
298,13.267,5.514,18.843,2.326,39.95
299,45.901,5.575,19.543,2.413,73.432
300,13.334,5.771,18.003,2.406,39.514
301,84.834,6.095,15.635,4.766,111.331
302,19.891,6.526,23.161,2.798,52.376
303,61.735,5.687,16.435,1.903,85.759
304,13.75,5.671,19.034,2.612,41.067
305,90.243,5.927,15.416,1.898,113.483
306,14.958,10.718,19.049,2.624,47.349
307,56.853,6.097,21.259,2.665,86.874
308,11.903,6.096,18.336,2.513,38.849
309,115.965,4.571,12.32,1.891,134.747
310,11.256,5.503,18.403,2.479,37.641
311,48.91,5.839,19.299,2.621,76.668
312,30.015,5.749,18.379,2.437,56.58
313,64.09,5.898,19.339,2.654,91.981
314,22.957,5.587,19.495,2.494,50.534
315,61.09,7.197,19.921,1.981,90.189
316,13.124,5.849,23.797,5.66,48.431
317,102.596,6.001,14.434,1.929,124.961
318,13.644,5.372,18.524,2.347,39.887
319,51.258,5.77,18.216,2.429,77.673
320,15.515,5.594,39.921,6.86,67.89
321,71.918,5.816,21.443,3.125,102.302
322,108.286,5.645,20.878,2.48,137.29
323,22.984,17.127,38.578,4.467,83.156
324,112.435,5.702,17.573,2.521,138.232
325,31.699,11.588,34.95,4.323,82.56
326,69.577,5.907,18.389,2.453,96.326
327,126.209,19.095,20.755,2.302,168.362
328,31.211,11.627,35.194,4.596,82.627
329,156.804,10.707,23.987,2.35,193.848
330,22.677,9.292,32.031,4.195,68.196
331,112.376,17.293,26.623,2.411,158.703
332,31.704,11.18,32.326,4.153,79.362
333,136.635,11.396,32.254,3.794,184.078
334,23.236,11.044,34.813,4.599,73.692
335,102.389,5.833,20.657,3.875,132.755
336,52.465,11.589,42.772,9.52,116.347
337,68.032,9.51,23.617,6.582,107.741
338,96.538,5.967,17.072,2.247,121.824
339,22.639,11.635,35.986,4.121,74.38
340,49.414,11.422,32.616,4.322,97.774
341,153.55,9.546,25.172,2.307,190.576
342,23.143,11.086,32.613,4.415,71.257
343,103.595,19.937,33.41,3.002,159.943
344,16.723,5.563,16.33,2.295,40.911
345,189.556,5.831,18.044,2.351,215.782
346,23.565,11.24,33.323,5.471,73.599
347,101.105,19.904,30.777,2.412,154.198
348,32.463,11.34,31.952,4.255,80.01
349,153.549,9.244,25.166,2.211,190.171
350,22.9,11.129,37.44,6.917,78.387
351,96.817,20.117,39.659,2.355,158.949
352,32.476,11.276,38.485,4.595,86.831
353,170.859,12.399,43.116,2.923,229.298
354,23.026,13.801,29.5,2.906,69.232
355,103.714,7.293,22.027,2.94,135.974
356,22.933,9.411,46.533,4.946,83.823
357,163.588,5.921,14.19,1.994,185.693
358,13.946,5.52,19.582,2.581,41.629
359,49.548,6.02,25.507,2.844,83.919
360,14.769,6.144,19.639,2.654,43.206
361,84.055,5.907,15.289,1.816,107.067
362,12.88,9.585,17.552,2.317,42.334
363,52.452,5.647,18.838,2.45,79.387
364,23.001,5.672,17.973,2.563,49.209
365,67.0,8.873,20.189,2.819,98.881
366,39.042,5.602,18.814,2.69,66.147
367,26.019,5.401,18.643,2.425,52.487
368,39.147,5.573,17.698,2.537,64.954
369,51.164,6.192,22.677,3.364,83.396
370,23.067,9.61,17.754,2.533,52.964
371,39.764,5.687,18.832,2.471,66.754
372,28.695,5.727,17.825,2.412,54.659
373,60.142,5.844,18.545,2.474,87.004
374,18.451,5.461,18.041,4.509,46.462
375,46.189,5.738,18.421,2.553,72.9
376,13.723,5.4,18.044,2.444,39.611
377,87.815,5.535,12.376,1.696,107.421
378,12.754,5.425,18.64,2.525,39.344
379,56.341,5.815,18.081,1.913,82.15
380,11.893,5.25,17.148,2.33,36.622
381,90.344,5.903,21.02,3.242,120.509
382,13.951,9.405,17.816,2.421,43.593
383,50.023,5.687,18.604,2.468,76.782
384,17.461,5.627,17.945,2.488,43.522
385,75.572,5.602,16.061,1.954,99.188
386,12.69,5.421,17.922,2.446,38.478
387,51.955,5.59,18.016,2.195,77.756
388,13.295,5.429,17.623,2.406,38.752
389,75.533,5.654,21.894,2.702,105.783
390,15.598,9.69,17.54,2.557,45.385
391,45.558,5.892,18.96,2.64,73.05
392,22.779,5.837,17.308,2.252,48.176
393,68.898,5.977,19.766,1.817,96.458
394,12.908,5.746,18.316,2.51,39.479
395,53.819,5.649,17.711,1.853,79.032
396,11.349,5.473,17.88,2.789,37.492
397,92.763,11.174,20.634,1.815,126.386
398,12.055,9.509,18.305,2.636,42.506
399,50.283,5.806,19.282,2.157,77.528
400,12.858,5.981,17.335,2.451,38.626
401,75.885,6.109,16.142,1.904,100.04
402,12.958,5.656,17.417,2.451,38.482
403,47.239,5.619,18.61,2.406,73.874
404,25.789,5.507,17.104,2.473,50.872
405,68.531,5.864,19.115,2.544,96.055
406,13.153,5.615,18.459,2.562,39.789
407,48.7,5.534,18.47,2.607,75.311
408,14.6,5.535,17.976,2.366,40.476
409,77.806,5.784,16.25,1.997,101.837
410,13.785,10.082,18.249,2.495,44.611
411,51.685,5.842,19.317,2.554,79.398
412,19.318,5.649,17.976,2.452,45.395
413,77.377,13.867,18.933,1.979,112.157
414,12.836,5.588,18.305,2.402,39.131
415,51.354,5.832,18.82,2.381,78.386
416,13.269,5.738,17.728,2.232,38.967
417,79.03,9.947,12.923,1.825,103.725
418,17.254,5.982,18.83,2.5,44.566
419,41.844,5.646,18.132,2.51,68.131
420,26.635,6.137,21.18,2.428,56.38
421,60.379,5.691,18.695,2.394,87.158
422,17.805,5.568,19.311,2.565,45.248
423,45.91,9.773,18.766,2.576,77.025
424,20.247,5.627,17.854,2.626,46.354
425,70.542,5.913,17.439,1.868,95.763
426,13.102,5.698,18.696,2.398,39.894
427,54.14,5.902,19.126,1.874,81.043
428,13.606,5.724,17.849,2.41,39.589
429,109.311,11.577,17.23,1.831,139.949
430,17.226,5.536,18.095,2.45,43.307
431,47.2,5.8,18.66,2.563,74.223
432,15.517,5.625,17.549,2.341,41.032
433,83.956,5.632,15.101,1.901,106.588
434,13.683,5.92,20.14,2.972,42.715
435,54.949,9.847,19.016,1.879,85.691
436,17.752,5.565,18.687,2.414,44.418
437,78.768,5.693,14.128,1.808,100.397
438,12.982,5.352,20.631,3.024,41.988
439,47.254,10.278,19.246,2.319,79.098
440,17.775,5.833,18.786,2.422,44.816
441,82.16,5.788,16.848,1.932,106.728
442,13.405,5.556,18.108,2.602,39.672
443,54.618,9.832,17.158,1.919,83.528
444,22.048,12.643,35.449,2.453,72.592
445,59.883,5.946,19.032,2.63,87.49
446,25.851,5.727,18.719,2.495,52.792
447,44.056,9.947,18.992,2.453,75.448
448,20.152,5.481,17.525,2.239,45.397
449,82.837,5.863,17.003,1.917,107.62
450,13.144,5.366,17.988,2.572,39.071
451,56.234,10.09,16.395,1.877,84.597
452,17.479,5.548,17.469,2.316,42.813
453,82.64,5.786,14.666,1.876,104.967
454,11.466,5.507,18.648,2.555,38.176
455,56.224,9.897,18.088,2.062,86.27
456,17.833,5.814,18.559,2.493,44.7
457,83.076,5.882,14.835,1.855,105.648
458,13.208,5.524,22.554,3.147,44.433
459,59.415,19.644,15.417,1.909,96.385
460,17.419,5.635,17.595,2.336,42.984
461,76.634,5.595,17.388,1.889,101.507
462,13.639,5.52,17.911,2.307,39.378
463,52.201,9.621,20.069,2.109,84.0
464,16.038,5.684,18.973,2.517,43.212
465,84.354,5.62,15.077,1.765,106.816
466,13.606,5.492,18.885,2.467,40.45
467,48.59,12.047,19.351,2.5,82.487
468,18.001,5.429,17.613,2.433,43.476
469,75.355,5.763,18.352,1.864,101.335
470,12.969,5.447,18.105,2.483,39.004
471,55.781,9.568,17.486,1.824,84.659
472,17.118,5.737,18.578,2.768,44.201
473,76.168,5.831,18.649,2.092,102.74
474,12.977,6.895,43.956,5.794,69.622
475,29.526,9.598,18.212,2.403,59.739
476,37.074,5.611,17.163,2.589,62.438
477,64.151,5.9,19.507,2.721,92.278
478,18.898,6.459,18.612,2.419,46.387
479,50.683,5.848,18.899,2.53,77.96
480,11.968,5.558,17.431,2.431,37.388
481,75.817,10.209,15.377,1.862,103.264
482,20.928,5.865,18.822,2.656,48.271
483,47.887,5.721,18.886,2.575,75.069
484,21.237,5.848,18.432,2.657,48.173
485,73.593,5.672,18.219,1.833,99.317
486,11.135,5.356,17.946,2.452,36.89
487,57.267,9.756,17.098,1.849,85.969
488,17.318,5.498,17.407,2.448,42.671
489,77.755,9.181,28.746,3.24,118.923
490,12.873,5.427,17.95,2.328,38.578
491,54.429,9.849,17.521,1.777,83.576
492,17.62,5.492,17.41,2.588,43.11
493,75.59,5.941,19.004,1.931,102.466
494,12.746,5.397,18.729,2.511,39.383
495,53.669,9.835,18.336,2.006,83.846
496,16.837,5.599,17.894,2.476,42.806
497,39.552,5.425,16.462,2.342,63.782
498,52.673,5.336,17.474,2.416,77.899
499,30.028,5.548,18.151,2.343,56.07
500,46.642,5.774,19.057,2.572,74.045
501,16.129,9.754,17.557,2.313,45.753
502,49.746,5.649,17.902,2.49,75.788
503,45.983,5.513,17.867,2.969,72.332
504,39.907,5.793,18.373,2.4,66.473
505,24.098,5.53,39.419,7.569,76.616
506,63.245,9.6,26.154,3.455,102.455
507,114.862,6.467,16.85,2.354,140.534
508,13.34,5.617,21.209,2.672,42.837
509,102.758,5.289,18.878,2.887,129.812
510,23.332,13.69,46.052,4.919,87.992
511,78.404,10.658,36.565,4.42,130.047
512,26.923,15.021,33.028,6.25,81.222
513,111.906,11.454,30.647,2.387,156.393
514,20.536,9.328,32.191,6.365,68.42
515,164.645,13.038,19.101,2.249,199.033
516,21.661,11.186,33.623,4.329,70.799
517,106.934,11.356,32.38,2.136,152.806
518,31.065,11.089,32.397,4.184,78.735
519,141.646,11.101,33.492,2.204,188.443
520,22.564,11.042,32.814,4.226,70.647
521,97.366,11.546,35.448,2.67,147.03
522,23.448,10.676,41.618,4.309,80.051
523,101.953,7.387,53.02,3.162,165.522
524,29.107,11.143,47.349,7.463,95.063
525,71.984,6.134,18.482,2.713,99.312
526,93.461,11.282,31.805,2.83,139.38
527,13.257,8.95,34.614,4.336,61.158
528,149.587,9.488,16.418,2.29,177.783
529,29.808,10.887,32.832,4.397,77.924
530,93.603,11.519,32.872,4.24,142.235
531,79.974,11.427,35.259,4.328,130.989
532,27.441,5.385,16.007,2.066,50.899
533,128.09,6.222,19.649,2.738,156.699
534,19.564,11.652,32.744,6.27,70.231
535,158.357,11.452,22.878,2.108,194.795
536,31.214,11.314,33.945,4.245,80.719
537,93.188,6.478,27.958,4.465,132.09
538,26.931,6.076,17.421,2.568,52.996
539,148.559,5.439,15.993,2.177,172.167
540,20.852,9.552,17.647,6.381,54.432
541,132.948,12.063,29.107,2.77,176.887
542,13.505,6.464,32.33,6.777,59.076
543,118.553,11.903,43.239,6.613,180.307
544,45.648,11.437,40.768,7.172,105.025
545,57.568,5.682,18.602,2.329,84.181
546,32.515,5.767,17.477,2.451,58.21
547,61.307,5.881,18.892,2.629,88.709
548,19.816,5.517,17.733,2.579,45.646
549,51.07,5.787,18.254,2.465,77.576
550,11.319,5.638,19.732,7.485,44.174
551,78.566,5.689,18.772,2.46,105.487
552,31.555,5.578,18.091,2.547,57.771
553,37.413,5.956,21.874,3.538,68.782
554,24.894,5.638,17.556,2.443,50.531
555,73.758,6.061,18.417,1.817,100.053
556,12.726,5.641,17.879,2.37,38.615
557,64.163,5.821,18.85,2.554,91.388
558,27.123,6.8,17.621,2.268,53.813
559,59.401,6.006,20.625,2.639,88.671
560,20.56,5.573,18.616,2.39,47.14
561,47.047,5.857,18.685,2.566,74.155
562,17.561,5.493,17.614,2.386,43.053
563,77.529,5.893,17.554,1.864,102.84
564,13.969,9.851,18.686,2.62,45.127
565,53.827,5.713,18.55,2.282,80.372
566,12.525,5.541,17.46,2.418,37.944
567,82.3,5.954,17.135,1.886,107.274
568,12.871,5.702,19.496,2.485,40.553
569,58.753,5.775,18.485,2.049,85.062
570,12.922,5.515,17.881,2.475,38.793
571,83.999,5.872,14.838,2.065,106.774
572,12.896,5.594,21.205,2.667,42.363
573,67.275,5.706,19.108,2.648,94.737
574,12.949,5.782,18.262,2.434,39.428
575,87.317,5.783,13.952,1.943,108.995
576,12.52,5.591,18.635,2.425,39.171
577,52.715,5.906,18.728,2.655,80.003
578,16.041,5.67,17.696,2.442,41.849
579,75.86,5.866,18.046,1.847,101.618
580,12.731,5.885,17.846,2.464,38.926
581,50.282,5.849,18.637,2.753,77.521
582,18.463,5.608,18.058,2.33,44.459
583,82.134,5.705,16.489,1.895,106.223
584,13.984,9.745,17.982,2.915,44.627
585,54.627,5.865,18.76,2.602,81.855
586,21.597,5.734,17.897,2.37,47.599
587,72.962,5.838,32.524,3.251,114.575
588,16.378,5.616,18.286,2.437,42.717
589,58.664,5.653,18.91,2.055,85.282
590,13.303,5.38,17.449,2.417,38.549
591,79.473,10.156,16.023,1.956,107.609
592,17.583,5.628,18.114,2.451,43.776
593,48.67,5.646,18.137,2.385,74.838
594,18.148,5.529,17.85,2.482,44.009
595,87.48,6.048,15.313,1.798,110.639
596,13.336,5.51,18.151,2.502,39.5
597,54.448,10.12,19.553,2.343,86.464
598,17.418,5.53,17.585,2.412,42.945
599,83.657,5.983,18.264,1.924,109.827
600,13.701,5.613,19.06,2.575,40.949
601,59.234,10.455,18.852,1.919,90.46
602,18.3,8.645,18.796,2.519,48.26
603,118.307,4.694,12.418,1.983,137.402
604,12.142,5.328,18.368,2.394,38.232
605,59.959,9.831,16.683,1.844,88.317
606,15.747,6.31,18.731,2.607,43.395
607,91.949,5.665,12.955,1.929,112.498
608,13.611,5.514,18.543,2.455,40.123
609,56.284,9.686,18.147,1.725,85.841
610,17.741,5.574,17.577,2.476,43.368
611,80.341,5.65,16.658,1.771,104.42
612,11.602,5.494,17.984,2.54,37.62
613,58.487,9.898,17.771,1.868,88.025
614,17.457,5.512,17.286,2.455,42.711
615,87.005,5.822,16.493,1.937,111.256
616,16.518,5.586,18.909,2.476,43.489
617,54.691,9.034,20.225,2.711,86.661
618,41.964,5.759,17.683,2.519,67.925
619,51.526,10.17,19.064,2.548,83.309
620,29.407,5.838,18.682,2.618,56.545
621,41.125,5.628,18.409,2.568,67.73
622,26.181,5.716,17.838,2.512,52.247
623,72.797,5.888,18.976,2.692,100.353
624,14.578,5.601,18.377,2.489,41.045
625,58.047,10.955,21.189,1.941,92.132
626,17.747,5.619,18.003,2.375,43.745
627,85.824,5.881,14.498,1.904,108.108
628,13.097,5.234,18.369,2.496,39.196
629,54.315,9.73,19.496,1.922,85.463
630,17.871,5.479,19.853,2.533,45.735
631,87.84,5.899,15.965,1.852,111.556
632,12.826,5.274,21.31,2.496,41.906
633,64.293,9.941,18.856,2.66,95.75
